# z LM (E,E) abs(P1) alpha
379.000000 4.056463 1.001447 0.626869 -0.006279
380.000000 4.051124 1.001443 0.627255 -0.006260
381.000000 4.045691 1.001438 0.627647 -0.006242
382.000000 4.040166 1.001434 0.628046 -0.006223
383.000000 4.034547 1.001430 0.628453 -0.006204
384.000000 4.028834 1.001425 0.628866 -0.006184
385.000000 4.023028 1.001421 0.629287 -0.006165
386.000000 4.017127 1.001416 0.629714 -0.006145
387.000000 4.011133 1.001411 0.630149 -0.006125
388.000000 4.005044 1.001407 0.630591 -0.006104
389.000000 3.998861 1.001402 0.631040 -0.006084
390.000000 3.992584 1.001397 0.631496 -0.006063
391.000000 3.986211 1.001392 0.631960 -0.006042
392.000000 3.979744 1.001387 0.632430 -0.006020
393.000000 3.973182 1.001382 0.632908 -0.005998
394.000000 3.966524 1.001377 0.633394 -0.005977
395.000000 3.959771 1.001372 0.633886 -0.005954
396.000000 3.952923 1.001367 0.634386 -0.005932
397.000000 3.945978 1.001362 0.634894 -0.005909
398.000000 3.938938 1.001356 0.635409 -0.005886
399.000000 3.931802 1.001351 0.635931 -0.005863
400.000000 3.924569 1.001346 0.636461 -0.005840
401.000000 3.917239 1.001340 0.636998 -0.005816
402.000000 3.909813 1.001335 0.637543 -0.005793
403.000000 3.902290 1.001329 0.638095 -0.005768
404.000000 3.894670 1.001324 0.638655 -0.005744
405.000000 3.886952 1.001318 0.639223 -0.005720
406.000000 3.879137 1.001312 0.639798 -0.005695
407.000000 3.871225 1.001306 0.640381 -0.005670
408.000000 3.863214 1.001301 0.640972 -0.005645
409.000000 3.855105 1.001295 0.641571 -0.005620
410.000000 3.846898 1.001289 0.642178 -0.005594
411.000000 3.838592 1.001283 0.642792 -0.005568
412.000000 3.830187 1.001277 0.643414 -0.005542
413.000000 3.821684 1.001271 0.644044 -0.005516
414.000000 3.813081 1.001265 0.644683 -0.005490
415.000000 3.804378 1.001259 0.645329 -0.005463
416.000000 3.795576 1.001253 0.645983 -0.005436
417.000000 3.786674 1.001246 0.646646 -0.005409
418.000000 3.777672 1.001240 0.647316 -0.005382
419.000000 3.768570 1.001234 0.647995 -0.005355
420.000000 3.759366 1.001227 0.648682 -0.005327
421.000000 3.750062 1.001221 0.649377 -0.005299
422.000000 3.740657 1.001215 0.650080 -0.005272
423.000000 3.731151 1.001208 0.650792 -0.005243
424.000000 3.721543 1.001202 0.651513 -0.005215
425.000000 3.711833 1.001195 0.652241 -0.005187
426.000000 3.702021 1.001188 0.652979 -0.005158
427.000000 3.692107 1.001182 0.653724 -0.005129
428.000000 3.682090 1.001175 0.654479 -0.005100
429.000000 3.671971 1.001168 0.655242 -0.005071
430.000000 3.661748 1.001162 0.656013 -0.005042
431.000000 3.651422 1.001155 0.656794 -0.005013
432.000000 3.640993 1.001148 0.657583 -0.004983
433.000000 3.630460 1.001141 0.658381 -0.004953
434.000000 3.619822 1.001134 0.659187 -0.004924
435.000000 3.609081 1.001127 0.660003 -0.004894
436.000000 3.598234 1.001121 0.660828 -0.004863
437.000000 3.587283 1.001114 0.661661 -0.004833
438.000000 3.576227 1.001107 0.662504 -0.004803
439.000000 3.565065 1.001100 0.663356 -0.004772
440.000000 3.553798 1.001092 0.664217 -0.004742
441.000000 3.542425 1.001085 0.665087 -0.004711
442.000000 3.530945 1.001078 0.665967 -0.004680
443.000000 3.519360 1.001071 0.666856 -0.004649
444.000000 3.507667 1.001064 0.667754 -0.004618
445.000000 3.495868 1.001057 0.668662 -0.004586
446.000000 3.483961 1.001049 0.669579 -0.004555
447.000000 3.471946 1.001042 0.670506 -0.004523
448.000000 3.459824 1.001035 0.671442 -0.004492
449.000000 3.447594 1.001028 0.672389 -0.004460
450.000000 3.435256 1.001020 0.673344 -0.004428
451.000000 3.422808 1.001013 0.674310 -0.004396
452.000000 3.410252 1.001005 0.675285 -0.004364
453.000000 3.397587 1.000998 0.676271 -0.004332
454.000000 3.384813 1.000991 0.677266 -0.004300
455.000000 3.371928 1.000983 0.678272 -0.004268
456.000000 3.358934 1.000976 0.679287 -0.004235
457.000000 3.345829 1.000968 0.680313 -0.004203
458.000000 3.332614 1.000961 0.681348 -0.004171
459.000000 3.319289 1.000953 0.682395 -0.004138
460.000000 3.305852 1.000946 0.683451 -0.004105
461.000000 3.292304 1.000938 0.684518 -0.004073
462.000000 3.278644 1.000931 0.685595 -0.004040
463.000000 3.264873 1.000923 0.686683 -0.004007
464.000000 3.250989 1.000916 0.687782 -0.003974
465.000000 3.236993 1.000908 0.688891 -0.003941
466.000000 3.222885 1.000900 0.690011 -0.003908
467.000000 3.208663 1.000893 0.691141 -0.003875
468.000000 3.194329 1.000885 0.692283 -0.003842
469.000000 3.179881 1.000877 0.693435 -0.003809
470.000000 3.165320 1.000870 0.694599 -0.003776
471.000000 3.150645 1.000862 0.695773 -0.003742
472.000000 3.135856 1.000855 0.696959 -0.003709
473.000000 3.120952 1.000847 0.698156 -0.003676
474.000000 3.105934 1.000839 0.699364 -0.003643
475.000000 3.090801 1.000831 0.700584 -0.003609
476.000000 3.075554 1.000824 0.701814 -0.003576
477.000000 3.060191 1.000816 0.703057 -0.003543
478.000000 3.044712 1.000808 0.704311 -0.003509
479.000000 3.029118 1.000801 0.705576 -0.003476
480.000000 3.013409 1.000793 0.706854 -0.003443
481.000000 2.997583 1.000785 0.708143 -0.003409
482.000000 2.981641 1.000778 0.709444 -0.003376
483.000000 2.965583 1.000770 0.710757 -0.003343
484.000000 2.949408 1.000762 0.712081 -0.003309
485.000000 2.933117 1.000755 0.713418 -0.003276
486.000000 2.916709 1.000747 0.714767 -0.003242
487.000000 2.900184 1.000739 0.716128 -0.003209
488.000000 2.883542 1.000732 0.717502 -0.003176
489.000000 2.866782 1.000724 0.718887 -0.003143
490.000000 2.849905 1.000716 0.720286 -0.003109
491.000000 2.832911 1.000709 0.721696 -0.003076
492.000000 2.815800 1.000701 0.723119 -0.003043
493.000000 2.798570 1.000693 0.724555 -0.003010
494.000000 2.781223 1.000686 0.726004 -0.002977
495.000000 2.763758 1.000678 0.727465 -0.002944
496.000000 2.746176 1.000670 0.728939 -0.002910
497.000000 2.728476 1.000663 0.730426 -0.002877
498.000000 2.710657 1.000655 0.731926 -0.002845
499.000000 2.692721 1.000648 0.733439 -0.002812
500.000000 2.674668 1.000640 0.734965 -0.002779
501.000000 2.656496 1.000633 0.736504 -0.002746
502.000000 2.638207 1.000625 0.738057 -0.002713
503.000000 2.619800 1.000618 0.739622 -0.002681
504.000000 2.601276 1.000610 0.741201 -0.002648
505.000000 2.582634 1.000603 0.742794 -0.002616
506.000000 2.563875 1.000595 0.744400 -0.002583
507.000000 2.544999 1.000588 0.746019 -0.002551
508.000000 2.526006 1.000580 0.747652 -0.002519
509.000000 2.506896 1.000573 0.749299 -0.002487
510.000000 2.487670 1.000565 0.750959 -0.002454
511.000000 2.468327 1.000558 0.752634 -0.002422
512.000000 2.448869 1.000551 0.754322 -0.002391
513.000000 2.429294 1.000543 0.756023 -0.002359
514.000000 2.409605 1.000536 0.757739 -0.002327
515.000000 2.389800 1.000529 0.759469 -0.002295
516.000000 2.369881 1.000521 0.761213 -0.002264
517.000000 2.349848 1.000514 0.762970 -0.002233
518.000000 2.329701 1.000507 0.764742 -0.002201
519.000000 2.309441 1.000500 0.766528 -0.002170
520.000000 2.289069 1.000493 0.768328 -0.002139
521.000000 2.268584 1.000486 0.770142 -0.002108
522.000000 2.247989 1.000479 0.771970 -0.002078
523.000000 2.227282 1.000471 0.773813 -0.002047
524.000000 2.206465 1.000464 0.775670 -0.002016
525.000000 2.185539 1.000457 0.777541 -0.001986
526.000000 2.164505 1.000450 0.779426 -0.001956
527.000000 2.143363 1.000444 0.781325 -0.001926
528.000000 2.122114 1.000437 0.783239 -0.001896
529.000000 2.100760 1.000430 0.785167 -0.001866
530.000000 2.079300 1.000423 0.787109 -0.001836
531.000000 2.057737 1.000416 0.789066 -0.001807
532.000000 2.036072 1.000409 0.791036 -0.001777
533.000000 2.014305 1.000403 0.793021 -0.001748
534.000000 1.992438 1.000396 0.795020 -0.001719
535.000000 1.970472 1.000389 0.797033 -0.001690
