# z LM (E,E) abs(P1) alpha
186.000000 5.017370 1.001439 0.561218 -0.006247
187.000000 5.033009 1.001450 0.560208 -0.006293
188.000000 5.048503 1.001461 0.559210 -0.006340
189.000000 5.063854 1.001472 0.558222 -0.006387
190.000000 5.079062 1.001482 0.557246 -0.006433
191.000000 5.094127 1.001493 0.556280 -0.006480
192.000000 5.109051 1.001504 0.555325 -0.006526
193.000000 5.123834 1.001514 0.554381 -0.006572
194.000000 5.138477 1.001525 0.553447 -0.006618
195.000000 5.152980 1.001536 0.552524 -0.006663
196.000000 5.167345 1.001546 0.551611 -0.006709
197.000000 5.181573 1.001557 0.550708 -0.006754
198.000000 5.195663 1.001567 0.549815 -0.006800
199.000000 5.209617 1.001577 0.548933 -0.006845
200.000000 5.223436 1.001588 0.548060 -0.006890
201.000000 5.237119 1.001598 0.547197 -0.006934
202.000000 5.250669 1.001608 0.546344 -0.006979
203.000000 5.264084 1.001619 0.545501 -0.007023
204.000000 5.277367 1.001629 0.544668 -0.007067
205.000000 5.290518 1.001639 0.543844 -0.007111
206.000000 5.303538 1.001649 0.543029 -0.007155
207.000000 5.316426 1.001659 0.542224 -0.007198
208.000000 5.329184 1.001669 0.541428 -0.007242
209.000000 5.341813 1.001679 0.540641 -0.007285
210.000000 5.354313 1.001689 0.539864 -0.007328
211.000000 5.366684 1.001699 0.539096 -0.007370
212.000000 5.378928 1.001708 0.538336 -0.007413
213.000000 5.391045 1.001718 0.537586 -0.007455
214.000000 5.403035 1.001728 0.536844 -0.007497
215.000000 5.414900 1.001737 0.536111 -0.007538
216.000000 5.426639 1.001747 0.535387 -0.007580
217.000000 5.438253 1.001756 0.534672 -0.007621
218.000000 5.449743 1.001766 0.533965 -0.007662
219.000000 5.461110 1.001775 0.533267 -0.007703
220.000000 5.472354 1.001785 0.532577 -0.007743
221.000000 5.483475 1.001794 0.531895 -0.007783
222.000000 5.494474 1.001803 0.531222 -0.007823
223.000000 5.505352 1.001812 0.530557 -0.007863
224.000000 5.516109 1.001821 0.529901 -0.007902
225.000000 5.526746 1.001830 0.529252 -0.007941
226.000000 5.537263 1.001839 0.528612 -0.007980
227.000000 5.547660 1.001848 0.527979 -0.008018
228.000000 5.557939 1.001857 0.527355 -0.008056
229.000000 5.568099 1.001866 0.526738 -0.008094
230.000000 5.578141 1.001874 0.526130 -0.008132
231.000000 5.588067 1.001883 0.525529 -0.008169
232.000000 5.597875 1.001891 0.524936 -0.008206
233.000000 5.607567 1.001900 0.524350 -0.008243
234.000000 5.617142 1.001908 0.523773 -0.008279
235.000000 5.626603 1.001917 0.523203 -0.008315
236.000000 5.635948 1.001925 0.522640 -0.008351
237.000000 5.645179 1.001933 0.522085 -0.008386
238.000000 5.654295 1.001941 0.521537 -0.008422
239.000000 5.663298 1.001949 0.520997 -0.008456
240.000000 5.672188 1.001957 0.520464 -0.008491
241.000000 5.680964 1.001965 0.519938 -0.008525
242.000000 5.689628 1.001973 0.519420 -0.008559
243.000000 5.698180 1.001980 0.518909 -0.008592
244.000000 5.706620 1.001988 0.518405 -0.008625
245.000000 5.714950 1.001996 0.517908 -0.008658
246.000000 5.723168 1.002003 0.517418 -0.008690
247.000000 5.731275 1.002010 0.516935 -0.008722
248.000000 5.739273 1.002018 0.516460 -0.008754
249.000000 5.747161 1.002025 0.515991 -0.008785
250.000000 5.754939 1.002032 0.515529 -0.008816
251.000000 5.762608 1.002039 0.515074 -0.008846
252.000000 5.770169 1.002046 0.514626 -0.008877
253.000000 5.777621 1.002053 0.514184 -0.008906
254.000000 5.784966 1.002060 0.513750 -0.008936
255.000000 5.792202 1.002066 0.513322 -0.008965
256.000000 5.799332 1.002073 0.512901 -0.008994
257.000000 5.806354 1.002080 0.512486 -0.009022
258.000000 5.813270 1.002086 0.512078 -0.009050
259.000000 5.820080 1.002092 0.511677 -0.009077
260.000000 5.826783 1.002099 0.511282 -0.009104
261.000000 5.833381 1.002105 0.510894 -0.009131
262.000000 5.839873 1.002111 0.510512 -0.009157
263.000000 5.846261 1.002117 0.510137 -0.009183
264.000000 5.852543 1.002123 0.509768 -0.009209
265.000000 5.858721 1.002129 0.509406 -0.009234
266.000000 5.864795 1.002134 0.509050 -0.009259
267.000000 5.870765 1.002140 0.508700 -0.009283
268.000000 5.876631 1.002145 0.508357 -0.009307
269.000000 5.882394 1.002151 0.508019 -0.009330
270.000000 5.888054 1.002156 0.507688 -0.009353
271.000000 5.893610 1.002161 0.507364 -0.009376
272.000000 5.899065 1.002166 0.507045 -0.009398
273.000000 5.904416 1.002171 0.506733 -0.009420
274.000000 5.909666 1.002176 0.506427 -0.009441
275.000000 5.914814 1.002181 0.506127 -0.009462
276.000000 5.919860 1.002186 0.505833 -0.009483
277.000000 5.924805 1.002191 0.505545 -0.009503
278.000000 5.929649 1.002195 0.505263 -0.009523
279.000000 5.934392 1.002200 0.504987 -0.009542
280.000000 5.939034 1.002204 0.504717 -0.009561
281.000000 5.943575 1.002208 0.504454 -0.009579
282.000000 5.948017 1.002212 0.504196 -0.009597
283.000000 5.952358 1.002216 0.503944 -0.009614
284.000000 5.956599 1.002220 0.503698 -0.009631
285.000000 5.960741 1.002224 0.503458 -0.009648
286.000000 5.964784 1.002228 0.503223 -0.009664
287.000000 5.968727 1.002231 0.502995 -0.009680
288.000000 5.972570 1.002235 0.502772 -0.009695
289.000000 5.976316 1.002238 0.502556 -0.009710
290.000000 5.979962 1.002242 0.502345 -0.009724
291.000000 5.983510 1.002245 0.502140 -0.009738
292.000000 5.986959 1.002248 0.501940 -0.009751
293.000000 5.990310 1.002251 0.501747 -0.009764
294.000000 5.993564 1.002254 0.501559 -0.009777
295.000000 5.996719 1.002257 0.501377 -0.009789
296.000000 5.999777 1.002259 0.501200 -0.009800
297.000000 6.002737 1.002262 0.501029 -0.009811
298.000000 6.005600 1.002264 0.500864 -0.009822
299.000000 6.008365 1.002267 0.500705 -0.009832
300.000000 6.011034 1.002269 0.500551 -0.009842
301.000000 6.013605 1.002271 0.500403 -0.009851
302.000000 6.016080 1.002273 0.500260 -0.009860
303.000000 6.018458 1.002275 0.500123 -0.009868
304.000000 6.020739 1.002277 0.499992 -0.009876
305.000000 6.022924 1.002278 0.499866 -0.009884
306.000000 6.025012 1.002280 0.499746 -0.009891
307.000000 6.027005 1.002282 0.499631 -0.009897
308.000000 6.028901 1.002283 0.499522 -0.009903
309.000000 6.030701 1.002284 0.499419 -0.009909
310.000000 6.032405 1.002285 0.499321 -0.009914
311.000000 6.034014 1.002286 0.499228 -0.009918
312.000000 6.035527 1.002287 0.499141 -0.009922
313.000000 6.036944 1.002288 0.499060 -0.009926
314.000000 6.038266 1.002289 0.498984 -0.009929
315.000000 6.039492 1.002290 0.498914 -0.009932
316.000000 6.040624 1.002290 0.498849 -0.009934
317.000000 6.041659 1.002290 0.498789 -0.009936
318.000000 6.042600 1.002291 0.498735 -0.009937
319.000000 6.043446 1.002291 0.498687 -0.009938
320.000000 6.044197 1.002291 0.498644 -0.009938
321.000000 6.044852 1.002291 0.498606 -0.009938
322.000000 6.045413 1.002291 0.498574 -0.009937
323.000000 6.045879 1.002291 0.498547 -0.009936
324.000000 6.046251 1.002290 0.498526 -0.009935
325.000000 6.046527 1.002290 0.498510 -0.009933
326.000000 6.046709 1.002289 0.498499 -0.009930
327.000000 6.046797 1.002288 0.498494 -0.009927
328.000000 6.046790 1.002288 0.498495 -0.009924
329.000000 6.046688 1.002287 0.498501 -0.009920
330.000000 6.046492 1.002286 0.498512 -0.009915
331.000000 6.046201 1.002285 0.498528 -0.009910
332.000000 6.045816 1.002283 0.498551 -0.009905
333.000000 6.045337 1.002282 0.498578 -0.009899
334.000000 6.044764 1.002281 0.498611 -0.009893
335.000000 6.044096 1.002279 0.498649 -0.009886
336.000000 6.043334 1.002277 0.498693 -0.009879
337.000000 6.042477 1.002276 0.498742 -0.009871
338.000000 6.041526 1.002274 0.498797 -0.009863
339.000000 6.040481 1.002272 0.498857 -0.009854
340.000000 6.039342 1.002270 0.498922 -0.009845
341.000000 6.038109 1.002267 0.498993 -0.009836
342.000000 6.036781 1.002265 0.499069 -0.009826
343.000000 6.035359 1.002263 0.499151 -0.009815
344.000000 6.033843 1.002260 0.499238 -0.009804
345.000000 6.032233 1.002257 0.499331 -0.009793
346.000000 6.030528 1.002255 0.499429 -0.009781
347.000000 6.028729 1.002252 0.499532 -0.009768
348.000000 6.026836 1.002249 0.499641 -0.009756
349.000000 6.024849 1.002246 0.499755 -0.009742
350.000000 6.022767 1.002243 0.499875 -0.009729
351.000000 6.020591 1.002239 0.500001 -0.009714
352.000000 6.018320 1.002236 0.500131 -0.009700
353.000000 6.015956 1.002233 0.500267 -0.009685
354.000000 6.013496 1.002229 0.500409 -0.009669
355.000000 6.010942 1.002225 0.500556 -0.009653
356.000000 6.008294 1.002221 0.500709 -0.009637
357.000000 6.005551 1.002218 0.500867 -0.009620
358.000000 6.002714 1.002214 0.501031 -0.009603
359.000000 5.999781 1.002210 0.501200 -0.009585
360.000000 5.996755 1.002205 0.501375 -0.009567
361.000000 5.993633 1.002201 0.501555 -0.009548
362.000000 5.990416 1.002197 0.501741 -0.009529
363.000000 5.987105 1.002192 0.501932 -0.009509
364.000000 5.983699 1.002188 0.502129 -0.009490
365.000000 5.980197 1.002183 0.502331 -0.009469
366.000000 5.976601 1.002178 0.502539 -0.009448
367.000000 5.972909 1.002173 0.502753 -0.009427
368.000000 5.969122 1.002168 0.502972 -0.009405
369.000000 5.965240 1.002163 0.503197 -0.009383
370.000000 5.961263 1.002158 0.503427 -0.009361
371.000000 5.957190 1.002153 0.503664 -0.009338
372.000000 5.953021 1.002147 0.503905 -0.009315
373.000000 5.948757 1.002142 0.504153 -0.009291
374.000000 5.944397 1.002136 0.504406 -0.009267
375.000000 5.939941 1.002130 0.504665 -0.009242
376.000000 5.935389 1.002125 0.504929 -0.009217
377.000000 5.930741 1.002119 0.505200 -0.009192
378.000000 5.925997 1.002113 0.505476 -0.009166
379.000000 5.921157 1.002107 0.505757 -0.009140
380.000000 5.916220 1.002101 0.506045 -0.009113
381.000000 5.911187 1.002094 0.506338 -0.009086
382.000000 5.906057 1.002088 0.506637 -0.009059
383.000000 5.900831 1.002082 0.506942 -0.009031
384.000000 5.895507 1.002075 0.507253 -0.009003
385.000000 5.890087 1.002069 0.507570 -0.008974
386.000000 5.884570 1.002062 0.507892 -0.008945
387.000000 5.878955 1.002055 0.508221 -0.008916
388.000000 5.873243 1.002048 0.508555 -0.008886
389.000000 5.867434 1.002041 0.508895 -0.008856
390.000000 5.861527 1.002034 0.509241 -0.008826
391.000000 5.855522 1.002027 0.509594 -0.008795
392.000000 5.849419 1.002020 0.509952 -0.008764
393.000000 5.843218 1.002013 0.510316 -0.008733
394.000000 5.836919 1.002005 0.510686 -0.008701
395.000000 5.830522 1.001998 0.511062 -0.008668
396.000000 5.824026 1.001991 0.511445 -0.008636
397.000000 5.817431 1.001983 0.511833 -0.008603
398.000000 5.810738 1.001975 0.512228 -0.008570
399.000000 5.803945 1.001968 0.512628 -0.008536
400.000000 5.797054 1.001960 0.513035 -0.008502
401.000000 5.790063 1.001952 0.513448 -0.008468
402.000000 5.782972 1.001944 0.513868 -0.008433
403.000000 5.775782 1.001936 0.514293 -0.008398
404.000000 5.768492 1.001928 0.514725 -0.008363
405.000000 5.761103 1.001919 0.515163 -0.008327
406.000000 5.753612 1.001911 0.515608 -0.008291
407.000000 5.746022 1.001903 0.516058 -0.008255
408.000000 5.738331 1.001894 0.516516 -0.008218
409.000000 5.730539 1.001886 0.516979 -0.008182
410.000000 5.722646 1.001877 0.517449 -0.008144
411.000000 5.714652 1.001868 0.517926 -0.008107
412.000000 5.706557 1.001860 0.518409 -0.008069
413.000000 5.698360 1.001851 0.518898 -0.008031
414.000000 5.690061 1.001842 0.519394 -0.007993
415.000000 5.681661 1.001833 0.519897 -0.007954
416.000000 5.673158 1.001824 0.520406 -0.007915
417.000000 5.664553 1.001815 0.520922 -0.007876
418.000000 5.655846 1.001806 0.521444 -0.007836
419.000000 5.647035 1.001797 0.521973 -0.007796
420.000000 5.638122 1.001788 0.522509 -0.007756
421.000000 5.629105 1.001778 0.523052 -0.007716
422.000000 5.619985 1.001769 0.523601 -0.007675
423.000000 5.610762 1.001760 0.524158 -0.007635
424.000000 5.601434 1.001750 0.524721 -0.007593
425.000000 5.592002 1.001741 0.525291 -0.007552
426.000000 5.582466 1.001731 0.525868 -0.007510
427.000000 5.572826 1.001721 0.526452 -0.007469
428.000000 5.563081 1.001712 0.527043 -0.007427
429.000000 5.553230 1.001702 0.527641 -0.007384
430.000000 5.543275 1.001692 0.528246 -0.007342
431.000000 5.533214 1.001682 0.528858 -0.007299
432.000000 5.523047 1.001672 0.529478 -0.007256
433.000000 5.512774 1.001662 0.530104 -0.007213
434.000000 5.502395 1.001652 0.530738 -0.007169
435.000000 5.491910 1.001642 0.531379 -0.007126
436.000000 5.481318 1.001632 0.532028 -0.007082
437.000000 5.470619 1.001622 0.532683 -0.007038
438.000000 5.459813 1.001612 0.533346 -0.006993
439.000000 5.448899 1.001601 0.534017 -0.006949
440.000000 5.437878 1.001591 0.534695 -0.006904
441.000000 5.426749 1.001581 0.535381 -0.006860
442.000000 5.415511 1.001570 0.536074 -0.006815
443.000000 5.404166 1.001560 0.536774 -0.006769
444.000000 5.392711 1.001550 0.537483 -0.006724
445.000000 5.381148 1.001539 0.538199 -0.006679
446.000000 5.369475 1.001529 0.538922 -0.006633
447.000000 5.357693 1.001518 0.539654 -0.006587
448.000000 5.345801 1.001507 0.540393 -0.006541
449.000000 5.333799 1.001497 0.541141 -0.006495
450.000000 5.321687 1.001486 0.541896 -0.006449
451.000000 5.309464 1.001475 0.542659 -0.006402
452.000000 5.297131 1.001465 0.543430 -0.006356
453.000000 5.284687 1.001454 0.544209 -0.006309
454.000000 5.272131 1.001443 0.544996 -0.006262
455.000000 5.259464 1.001432 0.545792 -0.006215
456.000000 5.246686 1.001421 0.546595 -0.006168
457.000000 5.233795 1.001410 0.547407 -0.006121
458.000000 5.220792 1.001400 0.548227 -0.006074
459.000000 5.207676 1.001389 0.549055 -0.006026
460.000000 5.194448 1.001378 0.549892 -0.005979
461.000000 5.181106 1.001367 0.550738 -0.005931
462.000000 5.167651 1.001356 0.551591 -0.005883
463.000000 5.154083 1.001345 0.552454 -0.005836
464.000000 5.140401 1.001334 0.553325 -0.005788
465.000000 5.126605 1.001323 0.554204 -0.005740
466.000000 5.112694 1.001312 0.555092 -0.005692
467.000000 5.098669 1.001300 0.555989 -0.005644
468.000000 5.084530 1.001289 0.556895 -0.005596
469.000000 5.070275 1.001278 0.557810 -0.005547
470.000000 5.055905 1.001267 0.558734 -0.005499
471.000000 5.041420 1.001256 0.559666 -0.005451
472.000000 5.026819 1.001245 0.560608 -0.005402
473.000000 5.012102 1.001234 0.561558 -0.005354
474.000000 4.997269 1.001222 0.562518 -0.005306
475.000000 4.982319 1.001211 0.563487 -0.005257
476.000000 4.967253 1.001200 0.564465 -0.005209
477.000000 4.952071 1.001189 0.565453 -0.005160
478.000000 4.936771 1.001178 0.566450 -0.005112
479.000000 4.921354 1.001167 0.567456 -0.005063
480.000000 4.905820 1.001155 0.568472 -0.005014
481.000000 4.890169 1.001144 0.569497 -0.004966
482.000000 4.874399 1.001133 0.570532 -0.004917
483.000000 4.858512 1.001122 0.571577 -0.004869
484.000000 4.842507 1.001111 0.572631 -0.004820
485.000000 4.826384 1.001099 0.573695 -0.004772
486.000000 4.810142 1.001088 0.574768 -0.004723
487.000000 4.793782 1.001077 0.575852 -0.004675
488.000000 4.777304 1.001066 0.576946 -0.004626
489.000000 4.760707 1.001055 0.578049 -0.004578
490.000000 4.743991 1.001044 0.579163 -0.004529
491.000000 4.727156 1.001032 0.580286 -0.004481
492.000000 4.710202 1.001021 0.581420 -0.004433
493.000000 4.693129 1.001010 0.582564 -0.004384
494.000000 4.675937 1.000999 0.583718 -0.004336
495.000000 4.658626 1.000988 0.584883 -0.004288
496.000000 4.641196 1.000977 0.586057 -0.004240
497.000000 4.623646 1.000966 0.587243 -0.004192
498.000000 4.605977 1.000955 0.588439 -0.004144
499.000000 4.588190 1.000944 0.589645 -0.004096
500.000000 4.570283 1.000933 0.590862 -0.004048
501.000000 4.552256 1.000922 0.592089 -0.004001
502.000000 4.534111 1.000911 0.593327 -0.003953
503.000000 4.515847 1.000900 0.594576 -0.003906
504.000000 4.497464 1.000889 0.595836 -0.003858
505.000000 4.478963 1.000878 0.597107 -0.003811
506.000000 4.460342 1.000867 0.598388 -0.003764
507.000000 4.441604 1.000856 0.599680 -0.003717
508.000000 4.422747 1.000845 0.600984 -0.003670
509.000000 4.403772 1.000835 0.602298 -0.003623
510.000000 4.384679 1.000824 0.603623 -0.003576
511.000000 4.365469 1.000813 0.604960 -0.003530
512.000000 4.346141 1.000802 0.606308 -0.003483
513.000000 4.326696 1.000792 0.607666 -0.003437
514.000000 4.307135 1.000781 0.609036 -0.003391
515.000000 4.287458 1.000771 0.610418 -0.003345
516.000000 4.267665 1.000760 0.611810 -0.003299
517.000000 4.247757 1.000749 0.613214 -0.003253
518.000000 4.227733 1.000739 0.614629 -0.003208
519.000000 4.207596 1.000729 0.616056 -0.003162
520.000000 4.187344 1.000718 0.617494 -0.003117
521.000000 4.166979 1.000708 0.618944 -0.003072
522.000000 4.146502 1.000697 0.620404 -0.003027
523.000000 4.125913 1.000687 0.621877 -0.002983
524.000000 4.105212 1.000677 0.623361 -0.002938
525.000000 4.084401 1.000667 0.624856 -0.002894
526.000000 4.063481 1.000657 0.626363 -0.002850
527.000000 4.042451 1.000646 0.627881 -0.002806
528.000000 4.021314 1.000636 0.629411 -0.002763
529.000000 4.000070 1.000626 0.630952 -0.002719
530.000000 3.978720 1.000616 0.632505 -0.002676
531.000000 3.957265 1.000607 0.634069 -0.002633
532.000000 3.935706 1.000597 0.635645 -0.002590
533.000000 3.914044 1.000587 0.637232 -0.002548
534.000000 3.892282 1.000577 0.638831 -0.002505
535.000000 3.870419 1.000567 0.640441 -0.002463
