# z LM (E,E) abs(P1) alpha
7.933333 17.569203 1.002489 0.132294 -0.010795
8.000000 17.730693 1.002505 0.129857 -0.010862
8.066667 17.905518 1.002519 0.127269 -0.010926
8.133333 18.093410 1.002533 0.124546 -0.010986
8.200000 18.294060 1.002546 0.121702 -0.011043
8.266667 18.507100 1.002559 0.118753 -0.011096
8.333333 18.732086 1.002570 0.115717 -0.011146
8.400000 18.968468 1.002581 0.112610 -0.011192
8.466667 19.215567 1.002591 0.109451 -0.011235
8.533333 19.472539 1.002600 0.106261 -0.011274
8.600000 19.738337 1.002608 0.103058 -0.011309
8.666667 20.011666 1.002615 0.099866 -0.011340
8.733333 20.290935 1.002621 0.096706 -0.011368
8.800000 20.574207 1.002627 0.093603 -0.011392
8.866667 20.859146 1.002631 0.090582 -0.011412
8.933333 21.142977 1.002635 0.087670 -0.011428
9.000000 21.422446 1.002638 0.084894 -0.011441
9.066667 21.693820 1.002640 0.082283 -0.011449
9.133333 21.952913 1.002641 0.079865 -0.011454
9.200000 22.195166 1.002641 0.077668 -0.011455
9.266667 22.415789 1.002641 0.075720 -0.011452
9.333333 22.609976 1.002639 0.074046 -0.011446
9.400000 22.773177 1.002637 0.072668 -0.011435
9.466667 22.901417 1.002634 0.071603 -0.011421
9.533333 22.991618 1.002630 0.070863 -0.011404
9.600000 23.041874 1.002625 0.070454 -0.011382
9.666667 23.051633 1.002619 0.070375 -0.011357
9.733333 23.021750 1.002612 0.070618 -0.011328
9.800000 22.954391 1.002605 0.071167 -0.011296
9.866667 22.852825 1.002596 0.072004 -0.011260
9.933333 22.721126 1.002587 0.073104 -0.011221
10.000000 22.563851 1.002577 0.074440 -0.011178
10.066667 22.385724 1.002567 0.075983 -0.011132
10.133333 22.191385 1.002555 0.077702 -0.011082
10.200000 21.985191 1.002543 0.079568 -0.011029
10.266667 21.771095 1.002530 0.081554 -0.010974
10.333333 21.552578 1.002517 0.083632 -0.010915
10.400000 21.332636 1.002502 0.085776 -0.010853
10.466667 21.113788 1.002487 0.087965 -0.010787
10.533333 20.898119 1.002472 0.090177 -0.010720
10.600000 20.687320 1.002455 0.092392 -0.010649
10.666667 20.482743 1.002438 0.094594 -0.010575
10.733333 20.285450 1.002421 0.096767 -0.010499
10.800000 20.096258 1.002403 0.098898 -0.010421
10.866667 19.915779 1.002384 0.100974 -0.010339
10.933333 19.744459 1.002365 0.102986 -0.010256
11.000000 19.582609 1.002345 0.104923 -0.010170
11.066667 19.430426 1.002325 0.106777 -0.010082
11.133333 19.288020 1.002304 0.108542 -0.009992
11.200000 19.155427 1.002282 0.110212 -0.009900
11.266667 19.032629 1.002261 0.111781 -0.009806
11.333333 18.919557 1.002239 0.113246 -0.009710
11.400000 18.816108 1.002216 0.114603 -0.009612
11.466667 18.722151 1.002193 0.115849 -0.009513
11.533333 18.637527 1.002170 0.116983 -0.009412
11.600000 18.562062 1.002146 0.118004 -0.009310
11.666667 18.495562 1.002122 0.118911 -0.009206
11.733333 18.437822 1.002098 0.119704 -0.009102
11.800000 18.388625 1.002074 0.120384 -0.008996
11.866667 18.347742 1.002049 0.120952 -0.008889
11.933333 18.314936 1.002024 0.121410 -0.008781
12.000000 18.289959 1.001999 0.121759 -0.008672
12.066667 18.272555 1.001974 0.122003 -0.008563
12.133333 18.262454 1.001949 0.122145 -0.008453
12.200000 18.259381 1.001923 0.122189 -0.008342
12.266667 18.263044 1.001897 0.122137 -0.008231
12.333333 18.273144 1.001872 0.121995 -0.008119
12.400000 18.289365 1.001846 0.121768 -0.008007
12.466667 18.311378 1.001820 0.121459 -0.007895
12.533333 18.338840 1.001794 0.121076 -0.007783
12.600000 18.371389 1.001768 0.120623 -0.007671
12.666667 18.408649 1.001742 0.120107 -0.007559
12.733333 18.450225 1.001716 0.119533 -0.007447
12.800000 18.495702 1.001691 0.118909 -0.007335
12.866667 18.544648 1.001665 0.118241 -0.007223
12.933333 18.596612 1.001639 0.117536 -0.007112
13.000000 18.651122 1.001614 0.116800 -0.007001
13.066667 18.707692 1.001588 0.116042 -0.006891
13.133333 18.765817 1.001563 0.115268 -0.006781
13.200000 18.824978 1.001538 0.114486 -0.006672
13.266667 18.884646 1.001513 0.113702 -0.006564
13.333333 18.944280 1.001488 0.112924 -0.006456
13.400000 19.003338 1.001463 0.112159 -0.006349
13.466667 19.061275 1.001439 0.111413 -0.006244
13.533333 19.117554 1.001415 0.110694 -0.006139
13.600000 19.171650 1.001391 0.110006 -0.006035
13.666667 19.223052 1.001367 0.109357 -0.005932
13.733333 19.271280 1.001344 0.108752 -0.005830
13.800000 19.315881 1.001321 0.108195 -0.005730
13.866667 19.356445 1.001298 0.107691 -0.005630
13.933333 19.392606 1.001275 0.107243 -0.005532
14.000000 19.424053 1.001253 0.106856 -0.005435
14.066667 19.450529 1.001231 0.106530 -0.005340
14.133333 19.471842 1.001209 0.106269 -0.005246
14.200000 19.487867 1.001188 0.106073 -0.005153
14.266667 19.498545 1.001167 0.105943 -0.005062
14.333333 19.503883 1.001146 0.105878 -0.004972
14.400000 19.503960 1.001125 0.105877 -0.004884
14.466667 19.498914 1.001105 0.105939 -0.004797
14.533333 19.488947 1.001086 0.106060 -0.004712
14.600000 19.474316 1.001067 0.106239 -0.004628
14.666667 19.455327 1.001048 0.106472 -0.004546
14.733333 19.432328 1.001029 0.106754 -0.004466
14.800000 19.405705 1.001011 0.107082 -0.004387
14.866667 19.375868 1.000993 0.107450 -0.004310
14.933333 19.343253 1.000976 0.107854 -0.004235
15.000000 19.308306 1.000959 0.108289 -0.004161
15.066667 19.271480 1.000942 0.108749 -0.004089
15.133333 19.233231 1.000926 0.109229 -0.004019
15.200000 19.194009 1.000911 0.109723 -0.003951
15.266667 19.154254 1.000895 0.110227 -0.003884
15.333333 19.114391 1.000880 0.110734 -0.003820
15.400000 19.074831 1.000866 0.111239 -0.003757
15.466667 19.035963 1.000852 0.111738 -0.003696
15.533333 18.998153 1.000838 0.112226 -0.003636
15.600000 18.961744 1.000825 0.112697 -0.003579
15.666667 18.927055 1.000812 0.113148 -0.003523
15.733333 18.894377 1.000800 0.113575 -0.003470
15.800000 18.863978 1.000788 0.113973 -0.003418
15.866667 18.836097 1.000776 0.114339 -0.003368
15.933333 18.810949 1.000765 0.114671 -0.003319
16.000000 18.788723 1.000754 0.114965 -0.003273
16.066667 18.769582 1.000744 0.115218 -0.003229
16.133333 18.753665 1.000734 0.115429 -0.003186
16.200000 18.741087 1.000725 0.115597 -0.003145
16.266667 18.731939 1.000716 0.115719 -0.003106
16.333333 18.726289 1.000707 0.115794 -0.003069
16.400000 18.724183 1.000699 0.115822 -0.003034
16.466667 18.725643 1.000692 0.115802 -0.003001
16.533333 18.730672 1.000684 0.115735 -0.002969
16.600000 18.739249 1.000677 0.115621 -0.002939
16.666667 18.751332 1.000671 0.115460 -0.002912
16.733333 18.766859 1.000665 0.115254 -0.002886
16.800000 18.785747 1.000659 0.115004 -0.002861
16.866667 18.807890 1.000654 0.114711 -0.002839
16.933333 18.833164 1.000650 0.114378 -0.002818
17.000000 18.861420 1.000645 0.114006 -0.002800
17.066667 18.892490 1.000641 0.113599 -0.002783
17.133333 18.926187 1.000638 0.113159 -0.002767
17.200000 18.962298 1.000635 0.112690 -0.002754
17.266667 19.000593 1.000632 0.112194 -0.002742
17.333333 19.040819 1.000630 0.111676 -0.002732
17.400000 19.082703 1.000628 0.111139 -0.002724
17.466667 19.125952 1.000626 0.110587 -0.002718
17.533333 19.170253 1.000625 0.110024 -0.002713
17.600000 19.215276 1.000625 0.109455 -0.002710
17.666667 19.260671 1.000624 0.108885 -0.002708
17.733333 19.306077 1.000624 0.108317 -0.002709
17.800000 19.351115 1.000625 0.107757 -0.002710
17.866667 19.395398 1.000625 0.107209 -0.002714
17.933333 19.438530 1.000627 0.106678 -0.002719
18.000000 19.480109 1.000628 0.106168 -0.002726
18.066667 19.519732 1.000630 0.105685 -0.002734
18.133333 19.556999 1.000632 0.105233 -0.002744
18.200000 19.591518 1.000635 0.104815 -0.002755
18.266667 19.622907 1.000638 0.104437 -0.002768
18.333333 19.650801 1.000641 0.104102 -0.002782
18.400000 19.674856 1.000645 0.103814 -0.002798
18.466667 19.694754 1.000649 0.103577 -0.002815
18.533333 19.710208 1.000653 0.103393 -0.002833
18.600000 19.720966 1.000658 0.103265 -0.002853
18.666667 19.726813 1.000662 0.103195 -0.002875
18.733333 19.727577 1.000668 0.103186 -0.002897
18.800000 19.723130 1.000673 0.103239 -0.002921
18.866667 19.713387 1.000679 0.103355 -0.002946
18.933333 19.698312 1.000685 0.103534 -0.002973
19.000000 19.677914 1.000692 0.103778 -0.003001
19.066667 19.652244 1.000698 0.104085 -0.003030
19.133333 19.621398 1.000705 0.104455 -0.003060
19.200000 19.585510 1.000712 0.104888 -0.003091
19.266667 19.544751 1.000720 0.105381 -0.003123
19.333333 19.499323 1.000727 0.105934 -0.003157
19.400000 19.449455 1.000735 0.106544 -0.003191
19.466667 19.395399 1.000744 0.107209 -0.003226
19.533333 19.337423 1.000752 0.107927 -0.003263
19.600000 19.275809 1.000761 0.108695 -0.003300
19.666667 19.210847 1.000769 0.109511 -0.003339
19.733333 19.142828 1.000778 0.110372 -0.003378
19.800000 19.072045 1.000788 0.111275 -0.003418
19.866667 18.998784 1.000797 0.112218 -0.003459
19.933333 18.923322 1.000807 0.113197 -0.003500
20.000000 18.845927 1.000816 0.114210 -0.003543
20.066667 18.766852 1.000826 0.115254 -0.003586
20.133333 18.686334 1.000837 0.116328 -0.003630
20.200000 18.604592 1.000847 0.117428 -0.003675
20.266667 18.521826 1.000857 0.118552 -0.003720
20.333333 18.438219 1.000868 0.119699 -0.003765
20.400000 18.353931 1.000878 0.120866 -0.003812
20.466667 18.269101 1.000889 0.122052 -0.003859
20.533333 18.183851 1.000900 0.123256 -0.003906
20.600000 18.098280 1.000911 0.124476 -0.003954
20.666667 18.012469 1.000922 0.125712 -0.004002
20.733333 17.926478 1.000933 0.126963 -0.004050
20.800000 17.840351 1.000945 0.128228 -0.004099
20.866667 17.754115 1.000956 0.129507 -0.004148
20.933333 17.667778 1.000967 0.130801 -0.004198
21.000000 17.581336 1.000979 0.132109 -0.004248
21.066667 17.494769 1.000990 0.133432 -0.004297
21.133333 17.408046 1.001002 0.134771 -0.004348
21.200000 17.321124 1.001013 0.136127 -0.004398
21.266667 17.233949 1.001025 0.137500 -0.004448
21.333333 17.146461 1.001037 0.138892 -0.004498
21.400000 17.058590 1.001048 0.140304 -0.004549
21.466667 16.970261 1.001060 0.141738 -0.004599
21.533333 16.881396 1.001072 0.143196 -0.004650
21.600000 16.791912 1.001083 0.144679 -0.004700
21.666667 16.701724 1.001095 0.146189 -0.004750
21.733333 16.610749 1.001106 0.147728 -0.004800
21.800000 16.518903 1.001118 0.149298 -0.004850
21.866667 16.426104 1.001129 0.150902 -0.004900
21.933333 16.332274 1.001141 0.152541 -0.004949
22.000000 16.237339 1.001152 0.154217 -0.004998
22.066667 16.141229 1.001163 0.155933 -0.005047
22.133333 16.043883 1.001174 0.157691 -0.005096
22.200000 15.945244 1.001185 0.159492 -0.005144
22.266667 15.845266 1.001197 0.161338 -0.005192
22.333333 15.743908 1.001207 0.163232 -0.005239
22.400000 15.641140 1.001218 0.165175 -0.005286
22.466667 15.536939 1.001229 0.167168 -0.005332
22.533333 15.431295 1.001239 0.169214 -0.005378
22.600000 15.324203 1.001250 0.171313 -0.005423
22.666667 15.215670 1.001260 0.173467 -0.005468
22.733333 15.105711 1.001270 0.175677 -0.005512
22.800000 14.994351 1.001280 0.177944 -0.005556
22.866667 14.881622 1.001290 0.180268 -0.005599
22.933333 14.767565 1.001300 0.182651 -0.005641
23.000000 14.652230 1.001310 0.185092 -0.005682
23.066667 14.535671 1.001319 0.187593 -0.005723
23.133333 14.417949 1.001328 0.190153 -0.005763
23.200000 14.299133 1.001337 0.192772 -0.005802
23.266667 14.179294 1.001346 0.195450 -0.005840
23.333333 14.058509 1.001355 0.198187 -0.005878
23.400000 13.936856 1.001363 0.200982 -0.005915
23.466667 13.814418 1.001371 0.203835 -0.005951
23.533333 13.691280 1.001380 0.206745 -0.005986
23.600000 13.567525 1.001387 0.209712 -0.006020
23.666667 13.443241 1.001395 0.212735 -0.006053
23.733333 13.318513 1.001402 0.215811 -0.006085
23.800000 13.193425 1.001410 0.218942 -0.006116
23.866667 13.068061 1.001417 0.222125 -0.006147
23.933333 12.942505 1.001423 0.225359 -0.006176
24.000000 12.816834 1.001430 0.228643 -0.006204
24.066667 12.691128 1.001436 0.231976 -0.006232
24.133333 12.565460 1.001442 0.235357 -0.006258
24.200000 12.439902 1.001448 0.238784 -0.006283
24.266667 12.314521 1.001454 0.242256 -0.006308
24.333333 12.189383 1.001459 0.245771 -0.006331
24.400000 12.064549 1.001464 0.249329 -0.006353
24.466667 11.940075 1.001469 0.252928 -0.006374
24.533333 11.816015 1.001474 0.256566 -0.006394
24.600000 11.692418 1.001478 0.260243 -0.006414
24.666667 11.569330 1.001482 0.263957 -0.006432
24.733333 11.446794 1.001486 0.267707 -0.006449
24.800000 11.324846 1.001490 0.271492 -0.006465
24.866667 11.203522 1.001493 0.275311 -0.006480
24.933333 11.082853 1.001497 0.279163 -0.006493
25.000000 10.962867 1.001500 0.283046 -0.006506
25.066667 10.843588 1.001502 0.286959 -0.006518
25.133333 10.725038 1.001505 0.290903 -0.006529
25.200000 10.607235 1.001507 0.294875 -0.006539
25.266667 10.490196 1.001509 0.298875 -0.006547
25.333333 10.373934 1.001511 0.302903 -0.006555
25.400000 10.258460 1.001512 0.306957 -0.006562
25.466667 10.143784 1.001514 0.311036 -0.006568
25.533333 10.029912 1.001515 0.315141 -0.006572
25.600000 9.916850 1.001516 0.319270 -0.006576
25.666667 9.804603 1.001516 0.323422 -0.006579
25.733333 9.693171 1.001517 0.327598 -0.006581
25.800000 9.582558 1.001517 0.331797 -0.006582
25.866667 9.472763 1.001517 0.336017 -0.006583
25.933333 9.363786 1.001517 0.340260 -0.006582
26.000000 9.255627 1.001517 0.344523 -0.006581
26.066667 9.148283 1.001516 0.348808 -0.006578
26.133333 9.041754 1.001515 0.353112 -0.006575
26.200000 8.936037 1.001515 0.357436 -0.006571
26.266667 8.831130 1.001513 0.361779 -0.006566
26.333333 8.727032 1.001512 0.366141 -0.006561
26.400000 8.623742 1.001511 0.370521 -0.006555
26.466667 8.521258 1.001509 0.374919 -0.006548
26.533333 8.419579 1.001507 0.379333 -0.006540
26.600000 8.318706 1.001506 0.383764 -0.006532
26.666667 8.218638 1.001504 0.388211 -0.006523
26.733333 8.119378 1.001501 0.392673 -0.006514
26.800000 8.020927 1.001499 0.397149 -0.006504
26.866667 7.923288 1.001497 0.401639 -0.006493
26.933333 7.826465 1.001494 0.406141 -0.006482
27.000000 7.730462 1.001491 0.410655 -0.006471
27.066667 7.635285 1.001489 0.415179 -0.006458
27.133333 7.540941 1.001486 0.419713 -0.006446
27.200000 7.447438 1.001483 0.424256 -0.006433
27.266667 7.354783 1.001480 0.428806 -0.006419
27.333333 7.262986 1.001476 0.433362 -0.006406
27.400000 7.172058 1.001473 0.437922 -0.006392
27.466667 7.082011 1.001470 0.442486 -0.006377
27.533333 6.992856 1.001466 0.447051 -0.006362
27.600000 6.904608 1.001463 0.451616 -0.006347
27.666667 6.817280 1.001459 0.456180 -0.006332
27.733333 6.730888 1.001456 0.460740 -0.006316
27.800000 6.645447 1.001452 0.465294 -0.006300
27.866667 6.560975 1.001448 0.469841 -0.006284
27.933333 6.477489 1.001445 0.474379 -0.006268
28.000000 6.395007 1.001441 0.478905 -0.006252
28.066667 6.313548 1.001437 0.483418 -0.006235
28.133333 6.233132 1.001433 0.487914 -0.006219
28.200000 6.153778 1.001430 0.492392 -0.006202
28.266667 6.075507 1.001426 0.496849 -0.006186
28.333333 5.998341 1.001422 0.501283 -0.006169
28.400000 5.922299 1.001418 0.505691 -0.006152
28.466667 5.847406 1.001414 0.510070 -0.006135
28.533333 5.773681 1.001410 0.514418 -0.006119
28.600000 5.701149 1.001406 0.518731 -0.006102
28.666667 5.629831 1.001403 0.523008 -0.006085
28.733333 5.559749 1.001399 0.527245 -0.006069
28.800000 5.490929 1.001395 0.531439 -0.006052
28.866667 5.423391 1.001391 0.535588 -0.006036
28.933333 5.357159 1.001387 0.539687 -0.006019
29.000000 5.292257 1.001384 0.543735 -0.006003
29.066667 5.228707 1.001380 0.547728 -0.005987
29.133333 5.166533 1.001376 0.551662 -0.005971
29.200000 5.105757 1.001373 0.555536 -0.005955
29.266667 5.046403 1.001369 0.559345 -0.005940
29.333333 4.988493 1.001365 0.563087 -0.005924
29.400000 4.932051 1.001362 0.566758 -0.005909
29.466667 4.877098 1.001358 0.570355 -0.005894
29.533333 4.823657 1.001355 0.573875 -0.005879
29.600000 4.771751 1.001352 0.577315 -0.005865
29.666667 4.721401 1.001348 0.580671 -0.005851
29.733333 4.672629 1.001345 0.583940 -0.005836
29.800000 4.625457 1.001342 0.587120 -0.005823
29.866667 4.579907 1.001339 0.590207 -0.005809
29.933333 4.536000 1.001336 0.593198 -0.005796
30.000000 4.493757 1.001333 0.596090 -0.005783
30.066667 4.453198 1.001330 0.598880 -0.005770
30.133333 4.414344 1.001327 0.601565 -0.005757
30.200000 4.377216 1.001324 0.604142 -0.005745
30.266667 4.341834 1.001321 0.606608 -0.005733
30.333333 4.308219 1.001319 0.608960 -0.005721
30.400000 4.276389 1.001316 0.611196 -0.005710
30.466667 4.246364 1.001313 0.613312 -0.005699
30.533333 4.218165 1.001311 0.615307 -0.005688
30.600000 4.191809 1.001308 0.617177 -0.005677
30.666667 4.167317 1.001306 0.618919 -0.005667
30.733333 4.144708 1.001304 0.620533 -0.005657
30.800000 4.123999 1.001302 0.622014 -0.005648
30.866667 4.105211 1.001300 0.623361 -0.005638
30.933333 4.088360 1.001297 0.624571 -0.005629
31.000000 4.073467 1.001295 0.625643 -0.005621
31.066667 4.060548 1.001294 0.626574 -0.005612
31.133333 4.049622 1.001292 0.627363 -0.005604
31.200000 4.040707 1.001290 0.628007 -0.005597
31.266667 4.033821 1.001288 0.628505 -0.005589
31.333333 4.028982 1.001287 0.628856 -0.005582
31.400000 4.026206 1.001285 0.629057 -0.005576
31.466667 4.025512 1.001284 0.629107 -0.005569
31.533333 4.026917 1.001282 0.629005 -0.005563
31.600000 4.030438 1.001281 0.628750 -0.005557
31.666667 4.036092 1.001280 0.628341 -0.005552
31.733333 4.043896 1.001278 0.627777 -0.005547
31.800000 4.053866 1.001277 0.627057 -0.005542
31.866667 4.066018 1.001276 0.626180 -0.005537
31.933333 4.080369 1.001275 0.625146 -0.005533
32.000000 4.096935 1.001274 0.623955 -0.005529
32.066667 4.115730 1.001273 0.622606 -0.005526
32.133333 4.136770 1.001273 0.621100 -0.005522
32.200000 4.160069 1.001272 0.619436 -0.005519
32.266667 4.185643 1.001271 0.617615 -0.005517
32.333333 4.213503 1.001271 0.615637 -0.005515
32.400000 4.243663 1.001271 0.613503 -0.005513
32.466667 4.276136 1.001270 0.611214 -0.005511
32.533333 4.310932 1.001270 0.608770 -0.005510
32.600000 4.348062 1.001270 0.606173 -0.005509
32.666667 4.387535 1.001269 0.603425 -0.005508
32.733333 4.429361 1.001269 0.600526 -0.005508
32.800000 4.473545 1.001269 0.597479 -0.005508
32.866667 4.520093 1.001269 0.594286 -0.005508
32.933333 4.569009 1.001270 0.590948 -0.005509
33.000000 4.620296 1.001270 0.587469 -0.005509
33.066667 4.673952 1.001270 0.583851 -0.005511
33.133333 4.729976 1.001270 0.580098 -0.005512
33.200000 4.788363 1.001271 0.576211 -0.005514
33.266667 4.849105 1.001271 0.572196 -0.005516
33.333333 4.912191 1.001272 0.568055 -0.005518
33.400000 4.977607 1.001272 0.563793 -0.005521
33.466667 5.045335 1.001273 0.559414 -0.005524
33.533333 5.115352 1.001274 0.554923 -0.005527
33.600000 5.187632 1.001275 0.550324 -0.005531
33.666667 5.262143 1.001276 0.545623 -0.005535
33.733333 5.338847 1.001277 0.540826 -0.005539
33.800000 5.417699 1.001278 0.535939 -0.005543
33.866667 5.498650 1.001279 0.530967 -0.005548
33.933333 5.581642 1.001280 0.525918 -0.005553
34.000000 5.666608 1.001281 0.520798 -0.005558
34.066667 5.753475 1.001282 0.515616 -0.005563
34.133333 5.842157 1.001283 0.510378 -0.005569
34.200000 5.932562 1.001285 0.505094 -0.005575
34.266667 6.024583 1.001286 0.499771 -0.005581
34.333333 6.118103 1.001288 0.494419 -0.005587
34.400000 6.212994 1.001289 0.489047 -0.005594
34.466667 6.309112 1.001291 0.483665 -0.005601
34.533333 6.406299 1.001292 0.478283 -0.005608
34.600000 6.504383 1.001294 0.472913 -0.005615
34.666667 6.603176 1.001296 0.467564 -0.005622
34.733333 6.702473 1.001297 0.462249 -0.005630
34.800000 6.802050 1.001299 0.456980 -0.005637
34.866667 6.901669 1.001301 0.451769 -0.005645
34.933333 7.001072 1.001303 0.446628 -0.005653
35.000000 7.099982 1.001305 0.441571 -0.005661
35.066667 7.198104 1.001307 0.436611 -0.005669
35.133333 7.295128 1.001309 0.431761 -0.005678
35.200000 7.390723 1.001310 0.427035 -0.005686
35.266667 7.484546 1.001312 0.422447 -0.005695
35.333333 7.576237 1.001314 0.418011 -0.005703
35.400000 7.665424 1.001316 0.413741 -0.005712
35.466667 7.751725 1.001318 0.409651 -0.005721
35.533333 7.834752 1.001320 0.405754 -0.005729
35.600000 7.914112 1.001322 0.402063 -0.005738
35.666667 7.989414 1.001325 0.398593 -0.005747
