# z LM (E,E) abs(P1) alpha
11.733333 11.473990 1.003203 0.266870 -0.013888
11.800000 11.542420 1.003222 0.264776 -0.013969
11.866667 11.610679 1.003240 0.262704 -0.014048
11.933333 11.678763 1.003258 0.260652 -0.014124
12.000000 11.746666 1.003275 0.258623 -0.014199
12.066667 11.814384 1.003292 0.256614 -0.014271
12.133333 11.881912 1.003308 0.254627 -0.014341
12.200000 11.949247 1.003324 0.252661 -0.014409
12.266667 12.016386 1.003339 0.250715 -0.014475
12.333333 12.083325 1.003353 0.248790 -0.014539
12.400000 12.150062 1.003368 0.246886 -0.014600
12.466667 12.216595 1.003381 0.245002 -0.014659
12.533333 12.282924 1.003394 0.243139 -0.014716
12.600000 12.349049 1.003407 0.241295 -0.014771
12.666667 12.414969 1.003419 0.239470 -0.014823
12.733333 12.480686 1.003431 0.237665 -0.014874
12.800000 12.546202 1.003442 0.235879 -0.014921
12.866667 12.611519 1.003452 0.234112 -0.014967
12.933333 12.676641 1.003462 0.232364 -0.015010
13.000000 12.741572 1.003472 0.230633 -0.015052
13.066667 12.806317 1.003481 0.228920 -0.015090
13.133333 12.870880 1.003489 0.227225 -0.015127
13.200000 12.935268 1.003497 0.225547 -0.015161
13.266667 12.999486 1.003505 0.223885 -0.015193
13.333333 13.063543 1.003512 0.222240 -0.015223
13.400000 13.127445 1.003518 0.220611 -0.015251
13.466667 13.191199 1.003524 0.218998 -0.015276
13.533333 13.254813 1.003529 0.217400 -0.015299
13.600000 13.318296 1.003534 0.215817 -0.015320
13.666667 13.381655 1.003538 0.214248 -0.015338
13.733333 13.444899 1.003542 0.212694 -0.015355
13.800000 13.508035 1.003545 0.211153 -0.015369
13.866667 13.571070 1.003548 0.209627 -0.015381
13.933333 13.634013 1.003550 0.208113 -0.015392
14.000000 13.696869 1.003552 0.206612 -0.015399
14.066667 13.759647 1.003554 0.205125 -0.015405
14.133333 13.822351 1.003554 0.203649 -0.015409
14.200000 13.884987 1.003555 0.202186 -0.015411
14.266667 13.947560 1.003555 0.200734 -0.015410
14.333333 14.010073 1.003554 0.199295 -0.015408
14.400000 14.072529 1.003553 0.197867 -0.015403
14.466667 14.134931 1.003552 0.196451 -0.015397
14.533333 14.197280 1.003550 0.195046 -0.015389
14.600000 14.259576 1.003547 0.193652 -0.015378
14.666667 14.321817 1.003545 0.192269 -0.015366
14.733333 14.384003 1.003541 0.190897 -0.015352
14.800000 14.446130 1.003538 0.189537 -0.015336
14.866667 14.508194 1.003534 0.188187 -0.015319
14.933333 14.570191 1.003529 0.186849 -0.015299
15.000000 14.632114 1.003524 0.185522 -0.015278
15.066667 14.693958 1.003519 0.184205 -0.015255
15.133333 14.755714 1.003513 0.182900 -0.015230
15.200000 14.817374 1.003507 0.181606 -0.015204
15.266667 14.878929 1.003501 0.180324 -0.015176
15.333333 14.940369 1.003494 0.179053 -0.015146
15.400000 15.001684 1.003487 0.177793 -0.015115
15.466667 15.062864 1.003479 0.176546 -0.015082
15.533333 15.123897 1.003471 0.175309 -0.015048
15.600000 15.184772 1.003463 0.174085 -0.015012
15.666667 15.245478 1.003454 0.172873 -0.014975
15.733333 15.306004 1.003445 0.171672 -0.014936
15.800000 15.366340 1.003436 0.170484 -0.014896
15.866667 15.426474 1.003426 0.169308 -0.014854
15.933333 15.486397 1.003416 0.168144 -0.014811
16.000000 15.546099 1.003406 0.166992 -0.014767
16.066667 15.605573 1.003396 0.165852 -0.014722
16.133333 15.664810 1.003385 0.164725 -0.014675
16.200000 15.723804 1.003374 0.163610 -0.014627
16.266667 15.782551 1.003363 0.162507 -0.014578
16.333333 15.841045 1.003351 0.161416 -0.014528
16.400000 15.899284 1.003339 0.160338 -0.014477
16.466667 15.957267 1.003327 0.159271 -0.014424
16.533333 16.014995 1.003315 0.158216 -0.014371
16.600000 16.072469 1.003302 0.157173 -0.014316
16.666667 16.129693 1.003289 0.156140 -0.014261
16.733333 16.186672 1.003276 0.155119 -0.014204
16.800000 16.243414 1.003263 0.154109 -0.014147
16.866667 16.299927 1.003249 0.153110 -0.014089
16.933333 16.356221 1.003236 0.152121 -0.014029
17.000000 16.412307 1.003222 0.151142 -0.013969
17.066667 16.468199 1.003208 0.150172 -0.013909
17.133333 16.523912 1.003194 0.149212 -0.013847
17.200000 16.579461 1.003179 0.148261 -0.013785
17.266667 16.634862 1.003165 0.147318 -0.013722
17.333333 16.690135 1.003150 0.146384 -0.013658
17.400000 16.745296 1.003135 0.145457 -0.013594
17.466667 16.800367 1.003120 0.144538 -0.013529
17.533333 16.855366 1.003105 0.143626 -0.013463
17.600000 16.910312 1.003090 0.142720 -0.013397
17.666667 16.965227 1.003074 0.141820 -0.013330
17.733333 17.020128 1.003059 0.140927 -0.013263
17.800000 17.075037 1.003043 0.140039 -0.013195
17.866667 17.129970 1.003027 0.139156 -0.013127
17.933333 17.184945 1.003011 0.138278 -0.013058
18.000000 17.239979 1.002996 0.137405 -0.012989
18.066667 17.295086 1.002980 0.136536 -0.012920
18.133333 17.350279 1.002963 0.135671 -0.012850
18.200000 17.405571 1.002947 0.134810 -0.012780
18.266667 17.460969 1.002931 0.133953 -0.012710
18.333333 17.516482 1.002915 0.133099 -0.012639
18.400000 17.572113 1.002898 0.132250 -0.012568
18.466667 17.627866 1.002882 0.131403 -0.012497
18.533333 17.683738 1.002865 0.130561 -0.012426
18.600000 17.739727 1.002849 0.129722 -0.012354
18.666667 17.795825 1.002832 0.128887 -0.012283
18.733333 17.852024 1.002816 0.128056 -0.012211
18.800000 17.908310 1.002799 0.127229 -0.012139
18.866667 17.964668 1.002783 0.126406 -0.012067
18.933333 18.021079 1.002766 0.125587 -0.011995
19.000000 18.077521 1.002749 0.124774 -0.011923
19.066667 18.133969 1.002733 0.123966 -0.011851
19.133333 18.190396 1.002716 0.123163 -0.011779
19.200000 18.246772 1.002699 0.122366 -0.011707
19.266667 18.303063 1.002683 0.121576 -0.011635
19.333333 18.359235 1.002666 0.120792 -0.011563
19.400000 18.415250 1.002649 0.120016 -0.011491
19.466667 18.471072 1.002633 0.119247 -0.011419
19.533333 18.526658 1.002616 0.118486 -0.011347
19.600000 18.581970 1.002600 0.117734 -0.011275
19.666667 18.636966 1.002583 0.116991 -0.011204
19.733333 18.691604 1.002567 0.116257 -0.011133
19.800000 18.745843 1.002550 0.115533 -0.011062
19.866667 18.799644 1.002534 0.114820 -0.010991
19.933333 18.852968 1.002518 0.114117 -0.010920
20.000000 18.905778 1.002501 0.113426 -0.010849
20.066667 18.958040 1.002485 0.112745 -0.010779
20.133333 19.009723 1.002469 0.112076 -0.010709
20.200000 19.060799 1.002453 0.111419 -0.010640
20.266667 19.111244 1.002437 0.110774 -0.010570
20.333333 19.161038 1.002421 0.110141 -0.010501
20.400000 19.210168 1.002405 0.109520 -0.010432
20.466667 19.258624 1.002389 0.108910 -0.010364
20.533333 19.306401 1.002374 0.108313 -0.010296
20.600000 19.353504 1.002358 0.107727 -0.010228
20.666667 19.399941 1.002342 0.107153 -0.010161
20.733333 19.445726 1.002327 0.106589 -0.010094
20.800000 19.490883 1.002312 0.106037 -0.010027
20.866667 19.535439 1.002296 0.105494 -0.009961
20.933333 19.579431 1.002281 0.104961 -0.009895
21.000000 19.622899 1.002266 0.104437 -0.009830
21.066667 19.665895 1.002251 0.103921 -0.009765
21.133333 19.708471 1.002236 0.103413 -0.009700
21.200000 19.750691 1.002221 0.102912 -0.009636
21.266667 19.792621 1.002207 0.102416 -0.009573
21.333333 19.834333 1.002192 0.101926 -0.009510
21.400000 19.875905 1.002178 0.101439 -0.009447
21.466667 19.917419 1.002163 0.100955 -0.009385
21.533333 19.958961 1.002149 0.100474 -0.009323
21.600000 20.000621 1.002135 0.099993 -0.009262
21.666667 20.042489 1.002121 0.099512 -0.009202
21.733333 20.084660 1.002107 0.099030 -0.009141
21.800000 20.127230 1.002094 0.098546 -0.009082
21.866667 20.170293 1.002080 0.098059 -0.009023
21.933333 20.213945 1.002066 0.097567 -0.008964
22.000000 20.258281 1.002053 0.097070 -0.008906
22.066667 20.303393 1.002040 0.096567 -0.008849
22.133333 20.349372 1.002027 0.096058 -0.008792
22.200000 20.396305 1.002014 0.095540 -0.008736
22.266667 20.444275 1.002001 0.095014 -0.008680
22.333333 20.493360 1.001988 0.094478 -0.008625
22.400000 20.543631 1.001976 0.093933 -0.008570
22.466667 20.595156 1.001963 0.093377 -0.008516
22.533333 20.647991 1.001951 0.092811 -0.008463
22.600000 20.702188 1.001939 0.092234 -0.008410
22.666667 20.757788 1.001926 0.091645 -0.008358
22.733333 20.814823 1.001915 0.091046 -0.008306
22.800000 20.873312 1.001903 0.090435 -0.008255
22.866667 20.933267 1.001891 0.089812 -0.008205
22.933333 20.994683 1.001880 0.089180 -0.008155
23.000000 21.057546 1.001868 0.088537 -0.008106
23.066667 21.121826 1.001857 0.087884 -0.008057
23.133333 21.187478 1.001846 0.087222 -0.008009
23.200000 21.254442 1.001835 0.086552 -0.007962
23.266667 21.322643 1.001824 0.085875 -0.007915
23.333333 21.391987 1.001814 0.085192 -0.007868
23.400000 21.462364 1.001803 0.084505 -0.007823
23.466667 21.533646 1.001793 0.083814 -0.007778
23.533333 21.605685 1.001782 0.083122 -0.007733
23.600000 21.678316 1.001772 0.082430 -0.007690
23.666667 21.751355 1.001762 0.081740 -0.007646
23.733333 21.824596 1.001753 0.081053 -0.007604
23.800000 21.897819 1.001743 0.080373 -0.007562
23.866667 21.970783 1.001733 0.079700 -0.007521
23.933333 22.043230 1.001724 0.079038 -0.007480
24.000000 22.114886 1.001715 0.078389 -0.007440
24.066667 22.185464 1.001706 0.077755 -0.007400
24.133333 22.254663 1.001697 0.077138 -0.007361
24.200000 22.322171 1.001688 0.076541 -0.007323
24.266667 22.387671 1.001679 0.075966 -0.007285
24.333333 22.450840 1.001670 0.075415 -0.007248
24.400000 22.511356 1.001662 0.074891 -0.007212
24.466667 22.568901 1.001654 0.074397 -0.007176
24.533333 22.623164 1.001646 0.073934 -0.007140
24.600000 22.673847 1.001638 0.073503 -0.007106
24.666667 22.720670 1.001630 0.073108 -0.007071
24.733333 22.763377 1.001622 0.072750 -0.007038
24.800000 22.801739 1.001614 0.072429 -0.007005
24.866667 22.835557 1.001607 0.072148 -0.006972
24.933333 22.864672 1.001600 0.071906 -0.006941
25.000000 22.888963 1.001592 0.071705 -0.006909
25.066667 22.908354 1.001585 0.071545 -0.006879
25.133333 22.922813 1.001578 0.071426 -0.006849
25.200000 22.932358 1.001572 0.071348 -0.006819
25.266667 22.937052 1.001565 0.071309 -0.006790
25.333333 22.937010 1.001558 0.071310 -0.006762
25.400000 22.932391 1.001552 0.071348 -0.006734
25.466667 22.923400 1.001546 0.071422 -0.006707
25.533333 22.910284 1.001539 0.071530 -0.006680
25.600000 22.893328 1.001533 0.071669 -0.006654
25.666667 22.872855 1.001528 0.071839 -0.006628
25.733333 22.849214 1.001522 0.072034 -0.006603
25.800000 22.822785 1.001516 0.072254 -0.006579
25.866667 22.793965 1.001511 0.072494 -0.006555
25.933333 22.763171 1.001505 0.072751 -0.006531
26.000000 22.730830 1.001500 0.073023 -0.006508
26.066667 22.697379 1.001495 0.073305 -0.006486
26.133333 22.663259 1.001490 0.073593 -0.006464
26.200000 22.628910 1.001485 0.073885 -0.006443
26.266667 22.594771 1.001480 0.074176 -0.006422
26.333333 22.561276 1.001475 0.074462 -0.006401
26.400000 22.528852 1.001471 0.074741 -0.006382
26.466667 22.497915 1.001466 0.075007 -0.006362
26.533333 22.468874 1.001462 0.075259 -0.006343
26.600000 22.442125 1.001458 0.075491 -0.006325
26.666667 22.418053 1.001453 0.075700 -0.006307
26.733333 22.397030 1.001449 0.075884 -0.006289
26.800000 22.379417 1.001445 0.076038 -0.006272
26.866667 22.365565 1.001442 0.076159 -0.006256
26.933333 22.355811 1.001438 0.076245 -0.006240
27.000000 22.350486 1.001434 0.076291 -0.006224
27.066667 22.349907 1.001431 0.076297 -0.006209
27.133333 22.354388 1.001427 0.076257 -0.006194
27.200000 22.364233 1.001424 0.076171 -0.006180
27.266667 22.379740 1.001421 0.076035 -0.006166
27.333333 22.401205 1.001418 0.075847 -0.006153
27.400000 22.428920 1.001415 0.075606 -0.006140
27.466667 22.463177 1.001412 0.075308 -0.006127
27.533333 22.504267 1.001409 0.074953 -0.006115
27.600000 22.552484 1.001406 0.074538 -0.006103
27.666667 22.608125 1.001404 0.074062 -0.006092
27.733333 22.671495 1.001401 0.073523 -0.006081
27.800000 22.742904 1.001399 0.072921 -0.006070
27.866667 22.822675 1.001396 0.072255 -0.006060
27.933333 22.911140 1.001394 0.071523 -0.006050
28.000000 23.008647 1.001392 0.070724 -0.006041
28.066667 23.115562 1.001390 0.069859 -0.006032
28.133333 23.232268 1.001388 0.068927 -0.006023
28.200000 23.359172 1.001386 0.067927 -0.006015
28.266667 23.496706 1.001384 0.066860 -0.006007
28.333333 23.645333 1.001383 0.065725 -0.005999
28.400000 23.805547 1.001381 0.064524 -0.005992
28.466667 23.977879 1.001379 0.063257 -0.005985
28.533333 24.162901 1.001378 0.061923 -0.005979
28.600000 24.361233 1.001376 0.060525 -0.005973
28.666667 24.573543 1.001375 0.059064 -0.005967
28.733333 24.800560 1.001374 0.057540 -0.005961
28.800000 25.043073 1.001373 0.055956 -0.005956
28.866667 25.301939 1.001371 0.054313 -0.005952
28.933333 25.578092 1.001370 0.052613 -0.005947
29.000000 25.872545 1.001369 0.050860 -0.005943
29.066667 26.186394 1.001369 0.049055 -0.005939
29.133333 26.520823 1.001368 0.047202 -0.005935
29.200000 26.877100 1.001367 0.045305 -0.005932
29.266667 27.256566 1.001366 0.043368 -0.005929
29.333333 27.660618 1.001366 0.041397 -0.005927
29.400000 28.090664 1.001365 0.039397 -0.005924
29.466667 28.548059 1.001365 0.037376 -0.005922
29.533333 29.033980 1.001364 0.035343 -0.005921
29.600000 29.549235 1.001364 0.033307 -0.005919
29.666667 30.093946 1.001364 0.031283 -0.005918
29.733333 30.667047 1.001364 0.029285 -0.005917
29.800000 31.265511 1.001363 0.027335 -0.005917
29.866667 31.883183 1.001363 0.025459 -0.005916
29.933333 32.509125 1.001363 0.023689 -0.005916
30.000000 33.125488 1.001363 0.022066 -0.005916
30.066667 33.705296 1.001363 0.020641 -0.005917
30.133333 34.211294 1.001364 0.019473 -0.005917
30.200000 34.598051 1.001364 0.018625 -0.005918
30.266667 34.819691 1.001364 0.018156 -0.005920
30.333333 34.842947 1.001364 0.018107 -0.005921
30.400000 34.659681 1.001365 0.018493 -0.005923
30.466667 34.290320 1.001365 0.019297 -0.005925
30.533333 33.775496 1.001366 0.020475 -0.005927
30.600000 33.162223 1.001366 0.021973 -0.005929
30.666667 32.492849 1.001367 0.023733 -0.005932
30.733333 31.800036 1.001368 0.025704 -0.005934
30.800000 31.106433 1.001368 0.027841 -0.005937
30.866667 30.426507 1.001369 0.030107 -0.005941
30.933333 29.768805 1.001370 0.032476 -0.005944
31.000000 29.137895 1.001371 0.034922 -0.005948
31.066667 28.535792 1.001371 0.037429 -0.005951
31.133333 27.962932 1.001372 0.039981 -0.005955
31.200000 27.418818 1.001373 0.042566 -0.005959
31.266667 26.902425 1.001374 0.045173 -0.005964
31.333333 26.412458 1.001375 0.047794 -0.005968
31.400000 25.947507 1.001376 0.050423 -0.005973
31.466667 25.506143 1.001377 0.053051 -0.005978
31.533333 25.086970 1.001379 0.055674 -0.005983
31.600000 24.688663 1.001380 0.058286 -0.005988
31.666667 24.309972 1.001381 0.060884 -0.005993
31.733333 23.949739 1.001382 0.063462 -0.005998
31.800000 23.606889 1.001384 0.066017 -0.006004
31.866667 23.280434 1.001385 0.068545 -0.006009
31.933333 22.969464 1.001386 0.071044 -0.006015
32.000000 22.673143 1.001387 0.073509 -0.006021
32.066667 22.390703 1.001389 0.075939 -0.006027
32.133333 22.121439 1.001390 0.078330 -0.006033
32.200000 21.864700 1.001392 0.080680 -0.006039
32.266667 21.619891 1.001393 0.082986 -0.006046
32.333333 21.386459 1.001395 0.085247 -0.006052
32.400000 21.163897 1.001396 0.087459 -0.006058
32.466667 20.951734 1.001398 0.089622 -0.006065
32.533333 20.749537 1.001399 0.091732 -0.006072
32.600000 20.556901 1.001401 0.093790 -0.006078
32.666667 20.373452 1.001402 0.095792 -0.006085
32.733333 20.198842 1.001404 0.097737 -0.006092
32.800000 20.032746 1.001405 0.099624 -0.006099
32.866667 19.874860 1.001407 0.101451 -0.006106
32.933333 19.724902 1.001409 0.103218 -0.006113
33.000000 19.582605 1.001410 0.104923 -0.006120
33.066667 19.447720 1.001412 0.106565 -0.006128
33.133333 19.320013 1.001414 0.108143 -0.006135
33.200000 19.199263 1.001415 0.109657 -0.006142
33.266667 19.085262 1.001417 0.111106 -0.006149
33.333333 18.977813 1.001419 0.112489 -0.006157
33.400000 18.876728 1.001421 0.113806 -0.006164
33.466667 18.781830 1.001422 0.115056 -0.006172
33.533333 18.692950 1.001424 0.116239 -0.006179
33.600000 18.609926 1.001426 0.117356 -0.006187
33.666667 18.532606 1.001428 0.118405 -0.006195
33.733333 18.460839 1.001429 0.119387 -0.006202
33.800000 18.394484 1.001431 0.120303 -0.006210
33.866667 18.333404 1.001433 0.121152 -0.006218
33.933333 18.277466 1.001435 0.121935 -0.006226
34.000000 18.226540 1.001437 0.122652 -0.006234
34.066667 18.180501 1.001438 0.123303 -0.006242
34.133333 18.139225 1.001440 0.123891 -0.006250
34.200000 18.102592 1.001442 0.124414 -0.006258
34.266667 18.070483 1.001444 0.124875 -0.006266
34.333333 18.042781 1.001446 0.125274 -0.006274
34.400000 18.019367 1.001448 0.125612 -0.006282
34.466667 18.000127 1.001450 0.125891 -0.006291
34.533333 17.984943 1.001452 0.126111 -0.006299
34.600000 17.973697 1.001454 0.126274 -0.006308
34.666667 17.966271 1.001456 0.126382 -0.006316
34.733333 17.962545 1.001458 0.126437 -0.006325
34.800000 17.962395 1.001460 0.126439 -0.006333
34.866667 17.965698 1.001462 0.126391 -0.006342
34.933333 17.972323 1.001464 0.126294 -0.006351
35.000000 17.982139 1.001466 0.126152 -0.006360
35.066667 17.995008 1.001468 0.125965 -0.006369
35.133333 18.010790 1.001470 0.125736 -0.006378
35.200000 18.029336 1.001472 0.125468 -0.006387
35.266667 18.050494 1.001474 0.125163 -0.006396
35.333333 18.074103 1.001476 0.124823 -0.006405
35.400000 18.099997 1.001478 0.124452 -0.006415
35.466667 18.128000 1.001480 0.124051 -0.006424
35.533333 18.157930 1.001483 0.123624 -0.006434
35.600000 18.189595 1.001485 0.123174 -0.006443
35.666667 18.222794 1.001487 0.122704 -0.006453
