# z LM (E,E) abs(P1) alpha
10.066667 1.184920 1.000172 0.872477 -0.000747
10.133333 1.198530 1.000175 0.871111 -0.000760
10.200000 1.212188 1.000178 0.869742 -0.000774
10.266667 1.225894 1.000182 0.868371 -0.000788
10.333333 1.239647 1.000185 0.866997 -0.000803
10.400000 1.253447 1.000188 0.865621 -0.000817
10.466667 1.267294 1.000191 0.864242 -0.000832
10.533333 1.281187 1.000195 0.862861 -0.000846
10.600000 1.295125 1.000198 0.861477 -0.000861
10.666667 1.309108 1.000202 0.860091 -0.000877
10.733333 1.323135 1.000205 0.858703 -0.000892
10.800000 1.337207 1.000209 0.857313 -0.000908
10.866667 1.351323 1.000213 0.855921 -0.000924
10.933333 1.365482 1.000216 0.854527 -0.000940
11.000000 1.379684 1.000220 0.853131 -0.000956
11.066667 1.393928 1.000224 0.851733 -0.000973
11.133333 1.408214 1.000228 0.850334 -0.000990
11.200000 1.422542 1.000232 0.848932 -0.001007
11.266667 1.436911 1.000236 0.847529 -0.001024
11.333333 1.451320 1.000240 0.846124 -0.001042
11.400000 1.465770 1.000244 0.844718 -0.001060
11.466667 1.480259 1.000248 0.843310 -0.001078
11.533333 1.494789 1.000252 0.841900 -0.001096
11.600000 1.509357 1.000257 0.840489 -0.001115
11.666667 1.523963 1.000261 0.839077 -0.001134
11.733333 1.538608 1.000265 0.837664 -0.001153
11.800000 1.553291 1.000270 0.836249 -0.001172
11.866667 1.568011 1.000274 0.834833 -0.001192
11.933333 1.582768 1.000279 0.833416 -0.001211
12.000000 1.597561 1.000284 0.831997 -0.001231
12.066667 1.612391 1.000288 0.830578 -0.001252
12.133333 1.627256 1.000293 0.829158 -0.001272
12.200000 1.642157 1.000298 0.827737 -0.001293
12.266667 1.657093 1.000303 0.826314 -0.001314
12.333333 1.672064 1.000308 0.824891 -0.001336
12.400000 1.687068 1.000313 0.823468 -0.001358
12.466667 1.702107 1.000318 0.822043 -0.001380
12.533333 1.717179 1.000323 0.820618 -0.001402
12.600000 1.732284 1.000328 0.819192 -0.001424
12.666667 1.747422 1.000333 0.817766 -0.001447
12.733333 1.762592 1.000339 0.816339 -0.001470
12.800000 1.777795 1.000344 0.814911 -0.001493
12.866667 1.793028 1.000349 0.813483 -0.001517
12.933333 1.808293 1.000355 0.812055 -0.001541
13.000000 1.823589 1.000360 0.810626 -0.001565
13.066667 1.838916 1.000366 0.809197 -0.001590
13.133333 1.854272 1.000372 0.807768 -0.001614
13.200000 1.869659 1.000378 0.806338 -0.001639
13.266667 1.885075 1.000383 0.804908 -0.001665
13.333333 1.900520 1.000389 0.803478 -0.001690
13.400000 1.915994 1.000395 0.802048 -0.001716
13.466667 1.931496 1.000401 0.800618 -0.001742
13.533333 1.947026 1.000407 0.799188 -0.001769
13.600000 1.962584 1.000414 0.797757 -0.001796
13.666667 1.978170 1.000420 0.796327 -0.001823
13.733333 1.993782 1.000426 0.794897 -0.001850
13.800000 2.009422 1.000432 0.793467 -0.001878
13.866667 2.025087 1.000439 0.792037 -0.001905
13.933333 2.040779 1.000445 0.790608 -0.001934
14.000000 2.056497 1.000452 0.789178 -0.001962
14.066667 2.072239 1.000459 0.787749 -0.001991
14.133333 2.088007 1.000465 0.786321 -0.002020
14.200000 2.103800 1.000472 0.784892 -0.002049
14.266667 2.119618 1.000479 0.783464 -0.002079
14.333333 2.135459 1.000486 0.782037 -0.002109
14.400000 2.151324 1.000493 0.780609 -0.002139
14.466667 2.167213 1.000500 0.779183 -0.002169
14.533333 2.183125 1.000507 0.777757 -0.002200
14.600000 2.199060 1.000514 0.776331 -0.002231
14.666667 2.215018 1.000521 0.774906 -0.002262
14.733333 2.230998 1.000528 0.773482 -0.002294
14.800000 2.247000 1.000536 0.772058 -0.002326
14.866667 2.263024 1.000543 0.770635 -0.002358
14.933333 2.279069 1.000550 0.769213 -0.002390
15.000000 2.295135 1.000558 0.767791 -0.002423
15.066667 2.311222 1.000566 0.766371 -0.002456
15.133333 2.327330 1.000573 0.764951 -0.002489
15.200000 2.343458 1.000581 0.763532 -0.002522
15.266667 2.359606 1.000589 0.762114 -0.002556
15.333333 2.375773 1.000597 0.760696 -0.002590
15.400000 2.391960 1.000604 0.759280 -0.002624
15.466667 2.408166 1.000612 0.757865 -0.002658
15.533333 2.424392 1.000620 0.756450 -0.002693
15.600000 2.440635 1.000628 0.755037 -0.002728
15.666667 2.456897 1.000636 0.753625 -0.002763
15.733333 2.473177 1.000645 0.752214 -0.002799
15.800000 2.489475 1.000653 0.750803 -0.002834
15.866667 2.505791 1.000661 0.749394 -0.002870
15.933333 2.522123 1.000669 0.747987 -0.002906
16.000000 2.538473 1.000678 0.746580 -0.002943
16.066667 2.554839 1.000686 0.745175 -0.002979
16.133333 2.571222 1.000695 0.743770 -0.003016
16.200000 2.587621 1.000703 0.742367 -0.003053
16.266667 2.604036 1.000712 0.740966 -0.003091
16.333333 2.620467 1.000721 0.739565 -0.003128
16.400000 2.636914 1.000729 0.738166 -0.003166
16.466667 2.653375 1.000738 0.736769 -0.003204
16.533333 2.669852 1.000747 0.735373 -0.003242
16.600000 2.686343 1.000756 0.733978 -0.003280
16.666667 2.702849 1.000764 0.732584 -0.003318
16.733333 2.719369 1.000773 0.731192 -0.003357
16.800000 2.735903 1.000782 0.729802 -0.003396
16.866667 2.752450 1.000791 0.728413 -0.003435
16.933333 2.769012 1.000800 0.727025 -0.003474
17.000000 2.785586 1.000809 0.725639 -0.003513
17.066667 2.802174 1.000818 0.724255 -0.003553
17.133333 2.818775 1.000828 0.722872 -0.003593
17.200000 2.835388 1.000837 0.721490 -0.003632
17.266667 2.852014 1.000846 0.720111 -0.003672
17.333333 2.868651 1.000855 0.718733 -0.003713
17.400000 2.885301 1.000865 0.717356 -0.003753
17.466667 2.901963 1.000874 0.715982 -0.003793
17.533333 2.918636 1.000883 0.714609 -0.003834
17.600000 2.935320 1.000893 0.713237 -0.003874
17.666667 2.952015 1.000902 0.711868 -0.003915
17.733333 2.968721 1.000911 0.710500 -0.003956
17.800000 2.985438 1.000921 0.709134 -0.003997
17.866667 3.002166 1.000930 0.707769 -0.004038
17.933333 3.018903 1.000940 0.706407 -0.004079
18.000000 3.035651 1.000949 0.705046 -0.004121
18.066667 3.052408 1.000959 0.703687 -0.004162
18.133333 3.069175 1.000968 0.702330 -0.004203
18.200000 3.085951 1.000978 0.700975 -0.004245
18.266667 3.102737 1.000988 0.699621 -0.004287
18.333333 3.119532 1.000997 0.698270 -0.004328
18.400000 3.136335 1.001007 0.696920 -0.004370
18.466667 3.153147 1.001016 0.695573 -0.004412
18.533333 3.169968 1.001026 0.694227 -0.004454
18.600000 3.186797 1.001036 0.692883 -0.004495
18.666667 3.203633 1.001045 0.691542 -0.004537
18.733333 3.220478 1.001055 0.690202 -0.004579
18.800000 3.237331 1.001065 0.688864 -0.004621
18.866667 3.254190 1.001074 0.687528 -0.004663
18.933333 3.271057 1.001084 0.686194 -0.004705
19.000000 3.287932 1.001094 0.684863 -0.004747
19.066667 3.304813 1.001103 0.683533 -0.004789
19.133333 3.321701 1.001113 0.682205 -0.004831
19.200000 3.338595 1.001123 0.680879 -0.004873
19.266667 3.355496 1.001132 0.679556 -0.004915
19.333333 3.372403 1.001142 0.678234 -0.004957
19.400000 3.389316 1.001152 0.676915 -0.004999
19.466667 3.406235 1.001161 0.675598 -0.005041
19.533333 3.423160 1.001171 0.674283 -0.005083
19.600000 3.440090 1.001181 0.672970 -0.005125
19.666667 3.457026 1.001190 0.671659 -0.005166
19.733333 3.473967 1.001200 0.670350 -0.005208
19.800000 3.490912 1.001210 0.669044 -0.005250
19.866667 3.507863 1.001219 0.667739 -0.005291
19.933333 3.524818 1.001229 0.666437 -0.005333
20.000000 3.541778 1.001238 0.665137 -0.005374
20.066667 3.558743 1.001248 0.663839 -0.005415
20.133333 3.575711 1.001257 0.662544 -0.005457
20.200000 3.592684 1.001267 0.661250 -0.005498
20.266667 3.609660 1.001276 0.659959 -0.005539
20.333333 3.626640 1.001286 0.658670 -0.005580
20.400000 3.643624 1.001295 0.657383 -0.005621
20.466667 3.660611 1.001304 0.656099 -0.005661
20.533333 3.677602 1.001314 0.654817 -0.005702
20.600000 3.694595 1.001323 0.653537 -0.005742
20.666667 3.711592 1.001332 0.652259 -0.005783
20.733333 3.728591 1.001342 0.650984 -0.005823
20.800000 3.745594 1.001351 0.649711 -0.005863
20.866667 3.762598 1.001360 0.648440 -0.005903
20.933333 3.779605 1.001369 0.647172 -0.005942
21.000000 3.796615 1.001378 0.645906 -0.005982
21.066667 3.813626 1.001387 0.644642 -0.006021
21.133333 3.830640 1.001396 0.643381 -0.006061
21.200000 3.847655 1.001405 0.642122 -0.006100
21.266667 3.864672 1.001414 0.640865 -0.006138
21.333333 3.881690 1.001423 0.639610 -0.006177
21.400000 3.898710 1.001432 0.638358 -0.006216
21.466667 3.915732 1.001441 0.637109 -0.006254
21.533333 3.932754 1.001450 0.635861 -0.006292
21.600000 3.949778 1.001459 0.634616 -0.006330
21.666667 3.966802 1.001467 0.633374 -0.006368
21.733333 3.983827 1.001476 0.632133 -0.006405
21.800000 4.000853 1.001485 0.630895 -0.006442
21.866667 4.017879 1.001493 0.629660 -0.006479
21.933333 4.034906 1.001502 0.628427 -0.006516
22.000000 4.051933 1.001510 0.627196 -0.006553
22.066667 4.068960 1.001518 0.625968 -0.006589
22.133333 4.085987 1.001527 0.624742 -0.006625
22.200000 4.103014 1.001535 0.623518 -0.006661
22.266667 4.120041 1.001543 0.622297 -0.006697
22.333333 4.137067 1.001551 0.621079 -0.006732
22.400000 4.154093 1.001559 0.619862 -0.006767
22.466667 4.171118 1.001567 0.618649 -0.006802
22.533333 4.188143 1.001575 0.617437 -0.006837
22.600000 4.205167 1.001583 0.616228 -0.006871
22.666667 4.222190 1.001591 0.615022 -0.006905
22.733333 4.239211 1.001599 0.613818 -0.006939
22.800000 4.256232 1.001607 0.612616 -0.006972
22.866667 4.273251 1.001614 0.611417 -0.007006
22.933333 4.290269 1.001622 0.610220 -0.007039
23.000000 4.307286 1.001630 0.609026 -0.007071
23.066667 4.324301 1.001637 0.607834 -0.007104
23.133333 4.341314 1.001644 0.606645 -0.007136
23.200000 4.358326 1.001652 0.605458 -0.007168
23.266667 4.375335 1.001659 0.604273 -0.007199
23.333333 4.392343 1.001666 0.603091 -0.007230
23.400000 4.409348 1.001673 0.601911 -0.007261
23.466667 4.426351 1.001680 0.600734 -0.007292
23.533333 4.443352 1.001687 0.599560 -0.007322
23.600000 4.460350 1.001694 0.598387 -0.007352
23.666667 4.477346 1.001701 0.597218 -0.007382
23.733333 4.494339 1.001708 0.596050 -0.007411
23.800000 4.511330 1.001715 0.594886 -0.007440
23.866667 4.528318 1.001721 0.593723 -0.007469
23.933333 4.545302 1.001728 0.592563 -0.007498
24.000000 4.562284 1.001734 0.591406 -0.007526
24.066667 4.579263 1.001741 0.590251 -0.007553
24.133333 4.596238 1.001747 0.589099 -0.007581
24.200000 4.613210 1.001753 0.587949 -0.007608
24.266667 4.630179 1.001760 0.586801 -0.007635
24.333333 4.647144 1.001766 0.585656 -0.007661
24.400000 4.664106 1.001772 0.584514 -0.007687
24.466667 4.681064 1.001778 0.583374 -0.007713
24.533333 4.698018 1.001784 0.582236 -0.007739
24.600000 4.714968 1.001789 0.581101 -0.007764
24.666667 4.731915 1.001795 0.579968 -0.007789
24.733333 4.748857 1.001801 0.578838 -0.007813
24.800000 4.765796 1.001806 0.577710 -0.007837
24.866667 4.782730 1.001812 0.576585 -0.007861
24.933333 4.799660 1.001817 0.575462 -0.007885
25.000000 4.816585 1.001822 0.574342 -0.007908
25.066667 4.833506 1.001828 0.573224 -0.007930
25.133333 4.850423 1.001833 0.572109 -0.007953
25.200000 4.867334 1.001838 0.570996 -0.007975
25.266667 4.884242 1.001843 0.569886 -0.007997
25.333333 4.901144 1.001848 0.568778 -0.008018
25.400000 4.918042 1.001853 0.567673 -0.008039
25.466667 4.934934 1.001858 0.566570 -0.008060
25.533333 4.951822 1.001862 0.565469 -0.008080
25.600000 4.968704 1.001867 0.564371 -0.008100
25.666667 4.985582 1.001871 0.563276 -0.008120
25.733333 5.002454 1.001876 0.562182 -0.008139
25.800000 5.019321 1.001880 0.561092 -0.008158
25.866667 5.036182 1.001885 0.560004 -0.008177
25.933333 5.053038 1.001889 0.558918 -0.008195
26.000000 5.069888 1.001893 0.557835 -0.008213
26.066667 5.086733 1.001897 0.556754 -0.008231
26.133333 5.103572 1.001901 0.555676 -0.008248
26.200000 5.120405 1.001905 0.554600 -0.008265
26.266667 5.137233 1.001909 0.553526 -0.008281
26.333333 5.154054 1.001912 0.552455 -0.008298
26.400000 5.170870 1.001916 0.551387 -0.008313
26.466667 5.187679 1.001920 0.550321 -0.008329
26.533333 5.204483 1.001923 0.549257 -0.008344
26.600000 5.221280 1.001927 0.548196 -0.008359
26.666667 5.238071 1.001930 0.547137 -0.008374
26.733333 5.254856 1.001933 0.546081 -0.008388
26.800000 5.271634 1.001936 0.545027 -0.008401
26.866667 5.288406 1.001940 0.543976 -0.008415
26.933333 5.305171 1.001943 0.542927 -0.008428
27.000000 5.321930 1.001945 0.541880 -0.008441
27.066667 5.338682 1.001948 0.540836 -0.008453
27.133333 5.355428 1.001951 0.539795 -0.008465
27.200000 5.372167 1.001954 0.538755 -0.008477
27.266667 5.388899 1.001957 0.537719 -0.008489
27.333333 5.405624 1.001959 0.536684 -0.008500
27.400000 5.422343 1.001962 0.535652 -0.008511
27.466667 5.439054 1.001964 0.534623 -0.008521
27.533333 5.455758 1.001966 0.533595 -0.008531
27.600000 5.472456 1.001969 0.532571 -0.008541
27.666667 5.489146 1.001971 0.531548 -0.008551
27.733333 5.505829 1.001973 0.530528 -0.008560
27.800000 5.522505 1.001975 0.529511 -0.008569
27.866667 5.539174 1.001977 0.528496 -0.008577
27.933333 5.555835 1.001979 0.527483 -0.008585
28.000000 5.572489 1.001981 0.526472 -0.008593
28.066667 5.589136 1.001982 0.525464 -0.008601
28.133333 5.605775 1.001984 0.524459 -0.008608
28.200000 5.622407 1.001986 0.523455 -0.008615
28.266667 5.639032 1.001987 0.522454 -0.008621
28.333333 5.655648 1.001989 0.521456 -0.008628
28.400000 5.672258 1.001990 0.520460 -0.008634
28.466667 5.688859 1.001991 0.519466 -0.008639
28.533333 5.705453 1.001993 0.518474 -0.008645
28.600000 5.722039 1.001994 0.517485 -0.008650
28.666667 5.738617 1.001995 0.516499 -0.008655
28.733333 5.755188 1.001996 0.515514 -0.008659
28.800000 5.771751 1.001997 0.514532 -0.008663
28.866667 5.788306 1.001998 0.513552 -0.008667
28.933333 5.804853 1.001998 0.512575 -0.008671
29.000000 5.821392 1.001999 0.511600 -0.008674
29.066667 5.837923 1.002000 0.510627 -0.008677
29.133333 5.854446 1.002001 0.509657 -0.008680
29.200000 5.870961 1.002001 0.508689 -0.008682
29.266667 5.887468 1.002002 0.507723 -0.008684
29.333333 5.903967 1.002002 0.506759 -0.008686
29.400000 5.920457 1.002002 0.505798 -0.008687
29.466667 5.936940 1.002003 0.504839 -0.008689
29.533333 5.953414 1.002003 0.503883 -0.008690
29.600000 5.969880 1.002003 0.502928 -0.008690
29.666667 5.986338 1.002003 0.501976 -0.008691
29.733333 6.002787 1.002003 0.501026 -0.008691
29.800000 6.019228 1.002003 0.500079 -0.008691
29.866667 6.035660 1.002003 0.499134 -0.008691
29.933333 6.052084 1.002003 0.498191 -0.008690
30.000000 6.068500 1.002003 0.497250 -0.008689
30.066667 6.084906 1.002002 0.496312 -0.008688
30.133333 6.101305 1.002002 0.495376 -0.008687
30.200000 6.117694 1.002002 0.494442 -0.008685
30.266667 6.134075 1.002001 0.493510 -0.008683
30.333333 6.150448 1.002001 0.492581 -0.008681
30.400000 6.166811 1.002000 0.491654 -0.008678
30.466667 6.183166 1.002000 0.490729 -0.008676
30.533333 6.199511 1.001999 0.489806 -0.008673
30.600000 6.215848 1.001998 0.488886 -0.008670
30.666667 6.232176 1.001997 0.487968 -0.008666
30.733333 6.248495 1.001997 0.487052 -0.008663
30.800000 6.264804 1.001996 0.486138 -0.008659
30.866667 6.281105 1.001995 0.485227 -0.008655
30.933333 6.297396 1.001994 0.484318 -0.008650
31.000000 6.313678 1.001993 0.483411 -0.008646
31.066667 6.329951 1.001992 0.482506 -0.008641
31.133333 6.346214 1.001990 0.481603 -0.008636
31.200000 6.362468 1.001989 0.480703 -0.008631
31.266667 6.378712 1.001988 0.479805 -0.008625
31.333333 6.394947 1.001987 0.478909 -0.008620
31.400000 6.411172 1.001985 0.478015 -0.008614
31.466667 6.427388 1.001984 0.477123 -0.008608
31.533333 6.443594 1.001982 0.476234 -0.008601
31.600000 6.459790 1.001981 0.475347 -0.008595
31.666667 6.475976 1.001979 0.474462 -0.008588
31.733333 6.492152 1.001978 0.473579 -0.008581
31.800000 6.508318 1.001976 0.472698 -0.008574
31.866667 6.524474 1.001975 0.471820 -0.008567
31.933333 6.540620 1.001973 0.470944 -0.008559
32.000000 6.556755 1.001971 0.470070 -0.008551
32.066667 6.572880 1.001969 0.469198 -0.008544
32.133333 6.588995 1.001967 0.468328 -0.008535
32.200000 6.605100 1.001965 0.467461 -0.008527
32.266667 6.621194 1.001963 0.466595 -0.008519
32.333333 6.637277 1.001961 0.465732 -0.008510
32.400000 6.653350 1.001959 0.464871 -0.008501
32.466667 6.669412 1.001957 0.464012 -0.008492
32.533333 6.685463 1.001955 0.463156 -0.008483
32.600000 6.701504 1.001953 0.462301 -0.008474
32.666667 6.717534 1.001951 0.461449 -0.008464
32.733333 6.733552 1.001949 0.460598 -0.008454
32.800000 6.749560 1.001946 0.459750 -0.008444
32.866667 6.765557 1.001944 0.458904 -0.008434
32.933333 6.781542 1.001942 0.458061 -0.008424
33.000000 6.797517 1.001939 0.457219 -0.008414
33.066667 6.813480 1.001937 0.456379 -0.008403
33.133333 6.829432 1.001934 0.455542 -0.008393
33.200000 6.845372 1.001932 0.454707 -0.008382
33.266667 6.861302 1.001929 0.453874 -0.008371
33.333333 6.877220 1.001927 0.453043 -0.008360
33.400000 6.893126 1.001924 0.452214 -0.008348
33.466667 6.909021 1.001921 0.451387 -0.008337
33.533333 6.924905 1.001919 0.450562 -0.008325
33.600000 6.940777 1.001916 0.449740 -0.008314
33.666667 6.956638 1.001913 0.448919 -0.008302
33.733333 6.972487 1.001911 0.448101 -0.008290
33.800000 6.988325 1.001908 0.447284 -0.008278
33.866667 7.004151 1.001905 0.446470 -0.008265
33.933333 7.019966 1.001902 0.445658 -0.008253
34.000000 7.035769 1.001899 0.444848 -0.008240
34.066667 7.051560 1.001896 0.444040 -0.008228
34.133333 7.067341 1.001893 0.443234 -0.008215
34.200000 7.083109 1.001890 0.442430 -0.008202
34.266667 7.098867 1.001887 0.441628 -0.008189
34.333333 7.114612 1.001884 0.440828 -0.008176
34.400000 7.130347 1.001881 0.440030 -0.008163
34.466667 7.146070 1.001878 0.439235 -0.008149
34.533333 7.161782 1.001875 0.438441 -0.008136
34.600000 7.177483 1.001872 0.437649 -0.008122
34.666667 7.193172 1.001869 0.436859 -0.008109
34.733333 7.208850 1.001866 0.436071 -0.008095
34.800000 7.224518 1.001862 0.435285 -0.008081
34.866667 7.240174 1.001859 0.434502 -0.008067
34.933333 7.255819 1.001856 0.433720 -0.008053
35.000000 7.271454 1.001853 0.432940 -0.008039
35.066667 7.287078 1.001849 0.432162 -0.008024
35.133333 7.302691 1.001846 0.431385 -0.008010
35.200000 7.318294 1.001843 0.430611 -0.007995
35.266667 7.333886 1.001839 0.429839 -0.007981
35.333333 7.349468 1.001836 0.429068 -0.007966
35.400000 7.365040 1.001833 0.428300 -0.007951
35.466667 7.380602 1.001829 0.427533 -0.007937
35.533333 7.396153 1.001826 0.426768 -0.007922
35.600000 7.411695 1.001822 0.426006 -0.007907
35.666667 7.427227 1.001819 0.425244 -0.007892
