# z LM (E,E) abs(P1) alpha
3.266667 4.990356 1.000517 0.562966 -0.002245
3.333333 5.195073 1.000537 0.549853 -0.002329
3.400000 5.403344 1.000556 0.536825 -0.002414
3.466667 5.615000 1.000576 0.523902 -0.002500
3.533333 5.829840 1.000596 0.511102 -0.002587
3.600000 6.047637 1.000617 0.498446 -0.002675
3.666667 6.268127 1.000637 0.485952 -0.002764
3.733333 6.491008 1.000658 0.473641 -0.002854
3.800000 6.715939 1.000679 0.461533 -0.002945
3.866667 6.942534 1.000700 0.449649 -0.003036
3.933333 7.170357 1.000721 0.438008 -0.003128
4.000000 7.398922 1.000742 0.426632 -0.003221
4.066667 7.627689 1.000764 0.415543 -0.003315
4.133333 7.856060 1.000786 0.404759 -0.003409
4.200000 8.083380 1.000807 0.394304 -0.003504
4.266667 8.308935 1.000829 0.384196 -0.003599
4.333333 8.531953 1.000851 0.374457 -0.003694
4.400000 8.751607 1.000873 0.365107 -0.003790
4.466667 8.967022 1.000896 0.356163 -0.003886
4.533333 9.177280 1.000918 0.347645 -0.003983
4.600000 9.381431 1.000940 0.339569 -0.004079
4.666667 9.578507 1.000962 0.331951 -0.004176
4.733333 9.767537 1.000985 0.324805 -0.004273
4.800000 9.947565 1.001007 0.318143 -0.004369
4.866667 10.117673 1.001029 0.311973 -0.004466
4.933333 10.277002 1.001051 0.306302 -0.004563
5.000000 10.424775 1.001074 0.301135 -0.004659
5.066667 10.560321 1.001096 0.296472 -0.004755
5.133333 10.683092 1.001118 0.292311 -0.004851
5.200000 10.792687 1.001140 0.288646 -0.004946
5.266667 10.888860 1.001162 0.285468 -0.005041
5.333333 10.971530 1.001183 0.282764 -0.005135
5.400000 11.040784 1.001205 0.280518 -0.005228
5.466667 11.096872 1.001226 0.278712 -0.005321
5.533333 11.140200 1.001248 0.277326 -0.005413
5.600000 11.171314 1.001269 0.276334 -0.005504
5.666667 11.190881 1.001289 0.275712 -0.005595
5.733333 11.199670 1.001310 0.275433 -0.005684
5.800000 11.198525 1.001330 0.275470 -0.005772
5.866667 11.188346 1.001350 0.275793 -0.005859
5.933333 11.170067 1.001370 0.276374 -0.005945
6.000000 11.144629 1.001390 0.277184 -0.006030
6.066667 11.112971 1.001409 0.278196 -0.006113
6.133333 11.076004 1.001428 0.279383 -0.006195
6.200000 11.034608 1.001446 0.280718 -0.006275
6.266667 10.989616 1.001464 0.282175 -0.006354
6.333333 10.941808 1.001482 0.283733 -0.006431
6.400000 10.891906 1.001500 0.285368 -0.006506
6.466667 10.840574 1.001516 0.287059 -0.006580
6.533333 10.788415 1.001533 0.288788 -0.006651
6.600000 10.735968 1.001549 0.290537 -0.006721
6.666667 10.683716 1.001565 0.292290 -0.006789
6.733333 10.632084 1.001580 0.294033 -0.006854
6.800000 10.581445 1.001594 0.295752 -0.006918
6.866667 10.532117 1.001609 0.297436 -0.006979
6.933333 10.484374 1.001622 0.299076 -0.007038
7.000000 10.438445 1.001635 0.300661 -0.007095
7.066667 10.394518 1.001648 0.302186 -0.007150
7.133333 10.352745 1.001660 0.303643 -0.007202
7.200000 10.313242 1.001671 0.305027 -0.007251
7.266667 10.276095 1.001682 0.306334 -0.007298
7.333333 10.241362 1.001692 0.307561 -0.007343
7.400000 10.209074 1.001702 0.308707 -0.007384
7.466667 10.179238 1.001711 0.309769 -0.007424
7.533333 10.151841 1.001720 0.310748 -0.007460
7.600000 10.126851 1.001727 0.311643 -0.007494
7.666667 10.104216 1.001735 0.312456 -0.007525
7.733333 10.083870 1.001741 0.313189 -0.007553
7.800000 10.065731 1.001747 0.313844 -0.007578
7.866667 10.049706 1.001752 0.314423 -0.007601
7.933333 10.035688 1.001757 0.314931 -0.007621
8.000000 10.023561 1.001760 0.315371 -0.007637
8.066667 10.013198 1.001764 0.315748 -0.007651
8.133333 10.004466 1.001766 0.316065 -0.007662
8.200000 9.997221 1.001768 0.316329 -0.007670
8.266667 9.991316 1.001769 0.316544 -0.007675
8.333333 9.986599 1.001770 0.316716 -0.007677
8.400000 9.982910 1.001769 0.316851 -0.007676
8.466667 9.980089 1.001768 0.316954 -0.007672
8.533333 9.977973 1.001767 0.317031 -0.007665
8.600000 9.976397 1.001765 0.317088 -0.007655
8.666667 9.975197 1.001762 0.317132 -0.007643
8.733333 9.974209 1.001758 0.317168 -0.007627
8.800000 9.973270 1.001754 0.317202 -0.007608
8.866667 9.972222 1.001749 0.317241 -0.007587
8.933333 9.970909 1.001743 0.317289 -0.007563
9.000000 9.969180 1.001737 0.317352 -0.007535
9.066667 9.966892 1.001730 0.317435 -0.007505
9.133333 9.963906 1.001722 0.317545 -0.007473
9.200000 9.960093 1.001714 0.317684 -0.007437
9.266667 9.955331 1.001706 0.317858 -0.007399
9.333333 9.949510 1.001696 0.318071 -0.007359
9.400000 9.942527 1.001686 0.318327 -0.007315
9.466667 9.934293 1.001676 0.318629 -0.007269
9.533333 9.924728 1.001664 0.318980 -0.007221
9.600000 9.913765 1.001653 0.319383 -0.007170
9.666667 9.901349 1.001640 0.319840 -0.007117
9.733333 9.887438 1.001628 0.320352 -0.007061
9.800000 9.872001 1.001614 0.320922 -0.007004
9.866667 9.855021 1.001600 0.321550 -0.006944
9.933333 9.836491 1.001586 0.322237 -0.006882
10.000000 9.816418 1.001571 0.322983 -0.006818
10.066667 9.794821 1.001556 0.323787 -0.006751
10.133333 9.771727 1.001540 0.324649 -0.006683
10.200000 9.747176 1.001524 0.325568 -0.006613
10.266667 9.721218 1.001508 0.326542 -0.006542
10.333333 9.693909 1.001491 0.327570 -0.006469
10.400000 9.665316 1.001474 0.328650 -0.006394
10.466667 9.635513 1.001456 0.329780 -0.006317
10.533333 9.604578 1.001438 0.330957 -0.006239
10.600000 9.572597 1.001420 0.332177 -0.006160
10.666667 9.539660 1.001401 0.333439 -0.006079
10.733333 9.505861 1.001382 0.334740 -0.005998
10.800000 9.471294 1.001363 0.336074 -0.005915
10.866667 9.436059 1.001344 0.337440 -0.005831
10.933333 9.400256 1.001324 0.338834 -0.005746
11.000000 9.363982 1.001304 0.340252 -0.005660
11.066667 9.327339 1.001284 0.341691 -0.005574
11.133333 9.290424 1.001264 0.343146 -0.005486
11.200000 9.253335 1.001244 0.344614 -0.005398
11.266667 9.216166 1.001224 0.346092 -0.005310
11.333333 9.179009 1.001203 0.347576 -0.005221
11.400000 9.141953 1.001183 0.349062 -0.005132
11.466667 9.105085 1.001162 0.350547 -0.005043
11.533333 9.068486 1.001141 0.352027 -0.004953
11.600000 9.032235 1.001121 0.353499 -0.004863
11.666667 8.996405 1.001100 0.354960 -0.004773
11.733333 8.961066 1.001079 0.356407 -0.004683
11.800000 8.926283 1.001059 0.357837 -0.004594
11.866667 8.892118 1.001038 0.359248 -0.004504
11.933333 8.858627 1.001017 0.360636 -0.004415
12.000000 8.825862 1.000997 0.361999 -0.004326
12.066667 8.793869 1.000977 0.363334 -0.004238
12.133333 8.762693 1.000956 0.364641 -0.004150
12.200000 8.732371 1.000936 0.365916 -0.004062
12.266667 8.702938 1.000916 0.367158 -0.003975
12.333333 8.674424 1.000896 0.368365 -0.003889
12.400000 8.646857 1.000877 0.369536 -0.003804
12.466667 8.620257 1.000857 0.370670 -0.003719
12.533333 8.594645 1.000838 0.371764 -0.003635
12.600000 8.570035 1.000819 0.372819 -0.003552
12.666667 8.546440 1.000800 0.373833 -0.003470
12.733333 8.523868 1.000781 0.374806 -0.003389
12.800000 8.502327 1.000763 0.375737 -0.003309
12.866667 8.481818 1.000744 0.376625 -0.003231
12.933333 8.462343 1.000727 0.377470 -0.003153
13.000000 8.443900 1.000709 0.378273 -0.003077
13.066667 8.426485 1.000692 0.379032 -0.003002
13.133333 8.410092 1.000675 0.379748 -0.002928
13.200000 8.394715 1.000658 0.380421 -0.002855
13.266667 8.380344 1.000642 0.381051 -0.002784
13.333333 8.366968 1.000626 0.381638 -0.002715
13.400000 8.354576 1.000610 0.382183 -0.002646
13.466667 8.343154 1.000594 0.382686 -0.002580
13.533333 8.332690 1.000579 0.383147 -0.002514
13.600000 8.323168 1.000565 0.383567 -0.002450
13.666667 8.314575 1.000550 0.383947 -0.002388
13.733333 8.306893 1.000536 0.384287 -0.002328
13.800000 8.300109 1.000523 0.384587 -0.002269
13.866667 8.294206 1.000510 0.384848 -0.002211
13.933333 8.289169 1.000497 0.385072 -0.002155
14.000000 8.284981 1.000484 0.385257 -0.002101
14.066667 8.281629 1.000472 0.385406 -0.002049
14.133333 8.279097 1.000460 0.385518 -0.001998
14.200000 8.277370 1.000449 0.385595 -0.001949
14.266667 8.276435 1.000438 0.385637 -0.001902
14.333333 8.276279 1.000428 0.385644 -0.001856
14.400000 8.276889 1.000418 0.385616 -0.001812
14.466667 8.278254 1.000408 0.385556 -0.001770
14.533333 8.280363 1.000399 0.385462 -0.001729
14.600000 8.283205 1.000390 0.385336 -0.001690
14.666667 8.286772 1.000381 0.385178 -0.001653
14.733333 8.291056 1.000373 0.384988 -0.001618
14.800000 8.296048 1.000365 0.384767 -0.001585
14.866667 8.301744 1.000358 0.384515 -0.001553
14.933333 8.308137 1.000351 0.384232 -0.001523
15.000000 8.315222 1.000345 0.383918 -0.001495
15.066667 8.322997 1.000338 0.383575 -0.001468
15.133333 8.331457 1.000333 0.383201 -0.001443
15.200000 8.340601 1.000327 0.382798 -0.001420
15.266667 8.350428 1.000323 0.382365 -0.001399
15.333333 8.360935 1.000318 0.381903 -0.001379
15.400000 8.372124 1.000314 0.381412 -0.001362
15.466667 8.383994 1.000310 0.380891 -0.001345
15.533333 8.396545 1.000307 0.380341 -0.001331
15.600000 8.409778 1.000304 0.379762 -0.001318
15.666667 8.423694 1.000301 0.379154 -0.001307
15.733333 8.438294 1.000299 0.378517 -0.001297
15.800000 8.453579 1.000297 0.377851 -0.001290
15.866667 8.469549 1.000296 0.377157 -0.001283
15.933333 8.486205 1.000295 0.376435 -0.001279
16.000000 8.503546 1.000294 0.375684 -0.001276
16.066667 8.521572 1.000294 0.374905 -0.001275
16.133333 8.540281 1.000294 0.374098 -0.001275
16.200000 8.559671 1.000294 0.373264 -0.001277
16.266667 8.579739 1.000295 0.372403 -0.001280
16.333333 8.600481 1.000296 0.371515 -0.001285
16.400000 8.621890 1.000298 0.370600 -0.001292
16.466667 8.643961 1.000300 0.369660 -0.001300
16.533333 8.666683 1.000302 0.368694 -0.001310
16.600000 8.690048 1.000304 0.367703 -0.001321
16.666667 8.714043 1.000307 0.366689 -0.001333
16.733333 8.738654 1.000311 0.365651 -0.001347
16.800000 8.763865 1.000314 0.364592 -0.001363
16.866667 8.789659 1.000318 0.363511 -0.001379
16.933333 8.816014 1.000322 0.362409 -0.001398
17.000000 8.842909 1.000327 0.361289 -0.001417
17.066667 8.870317 1.000332 0.360151 -0.001438
17.133333 8.898211 1.000337 0.358996 -0.001460
17.200000 8.926560 1.000342 0.357826 -0.001484
17.266667 8.955332 1.000348 0.356643 -0.001509
17.333333 8.984489 1.000354 0.355448 -0.001535
17.400000 9.013992 1.000360 0.354242 -0.001563
17.466667 9.043800 1.000367 0.353029 -0.001591
17.533333 9.073868 1.000374 0.351809 -0.001621
17.600000 9.104147 1.000381 0.350584 -0.001652
17.666667 9.134586 1.000388 0.349358 -0.001684
17.733333 9.165132 1.000396 0.348132 -0.001717
17.800000 9.195727 1.000404 0.346907 -0.001752
17.866667 9.226311 1.000412 0.345688 -0.001787
17.933333 9.256820 1.000420 0.344476 -0.001824
18.000000 9.287190 1.000429 0.343274 -0.001861
18.066667 9.317352 1.000438 0.342084 -0.001900
18.133333 9.347235 1.000447 0.340909 -0.001939
18.200000 9.376764 1.000456 0.339752 -0.001980
18.266667 9.405865 1.000466 0.338615 -0.002021
18.333333 9.434458 1.000475 0.337503 -0.002063
18.400000 9.462465 1.000485 0.336416 -0.002106
18.466667 9.489804 1.000495 0.335359 -0.002150
18.533333 9.516392 1.000506 0.334334 -0.002194
18.600000 9.542145 1.000516 0.333344 -0.002240
18.666667 9.566979 1.000527 0.332392 -0.002286
18.733333 9.590807 1.000537 0.331482 -0.002332
18.800000 9.613546 1.000548 0.330615 -0.002380
18.866667 9.635110 1.000559 0.329795 -0.002428
18.933333 9.655416 1.000571 0.329025 -0.002476
19.000000 9.674379 1.000582 0.328308 -0.002525
19.066667 9.691918 1.000593 0.327645 -0.002575
19.133333 9.707953 1.000605 0.327041 -0.002625
19.200000 9.722408 1.000616 0.326497 -0.002675
19.266667 9.735207 1.000628 0.326017 -0.002726
19.333333 9.746278 1.000640 0.325601 -0.002777
19.400000 9.755553 1.000652 0.325254 -0.002829
19.466667 9.762969 1.000664 0.324976 -0.002881
19.533333 9.768466 1.000676 0.324771 -0.002933
19.600000 9.771987 1.000688 0.324639 -0.002985
19.666667 9.773483 1.000700 0.324583 -0.003037
19.733333 9.772908 1.000712 0.324605 -0.003090
19.800000 9.770222 1.000724 0.324705 -0.003143
19.866667 9.765392 1.000736 0.324886 -0.003195
19.933333 9.758388 1.000749 0.325148 -0.003248
20.000000 9.749188 1.000761 0.325492 -0.003301
20.066667 9.737776 1.000773 0.325920 -0.003354
20.133333 9.724140 1.000785 0.326432 -0.003406
20.200000 9.708276 1.000797 0.327029 -0.003459
20.266667 9.690185 1.000809 0.327711 -0.003511
20.333333 9.669873 1.000821 0.328478 -0.003563
20.400000 9.647353 1.000833 0.329331 -0.003615
20.466667 9.622642 1.000845 0.330269 -0.003666
20.533333 9.595764 1.000857 0.331293 -0.003718
20.600000 9.566745 1.000868 0.332401 -0.003768
20.666667 9.535619 1.000880 0.333595 -0.003819
20.733333 9.502420 1.000892 0.334872 -0.003869
20.800000 9.467191 1.000903 0.336233 -0.003919
20.866667 9.429975 1.000914 0.337677 -0.003968
20.933333 9.390819 1.000926 0.339203 -0.004016
21.000000 9.349772 1.000937 0.340809 -0.004064
21.066667 9.306888 1.000947 0.342496 -0.004111
21.133333 9.262221 1.000958 0.344262 -0.004158
21.200000 9.215827 1.000969 0.346106 -0.004204
21.266667 9.167763 1.000979 0.348026 -0.004249
21.333333 9.118088 1.000990 0.350022 -0.004294
21.400000 9.066861 1.001000 0.352093 -0.004338
21.466667 9.014143 1.001010 0.354236 -0.004381
21.533333 8.959992 1.001019 0.356451 -0.004423
21.600000 8.904468 1.001029 0.358737 -0.004464
21.666667 8.847631 1.001038 0.361092 -0.004505
21.733333 8.789540 1.001047 0.363516 -0.004544
21.800000 8.730251 1.001056 0.366005 -0.004583
21.866667 8.669821 1.001065 0.368561 -0.004620
21.933333 8.608307 1.001073 0.371180 -0.004657
22.000000 8.545763 1.001081 0.373862 -0.004692
22.066667 8.482240 1.001089 0.376607 -0.004726
22.133333 8.417792 1.001097 0.379411 -0.004760
22.200000 8.352468 1.001104 0.382276 -0.004792
22.266667 8.286315 1.001112 0.385198 -0.004823
22.333333 8.219382 1.001118 0.388178 -0.004853
22.400000 8.151712 1.001125 0.391214 -0.004882
22.466667 8.083349 1.001131 0.394305 -0.004910
22.533333 8.014335 1.001138 0.397451 -0.004936
22.600000 7.944710 1.001143 0.400649 -0.004961
22.666667 7.874513 1.001149 0.403900 -0.004985
22.733333 7.803780 1.001154 0.407203 -0.005008
22.800000 7.732547 1.001159 0.410556 -0.005029
22.866667 7.660847 1.001164 0.413959 -0.005049
22.933333 7.588715 1.001168 0.417411 -0.005068
23.000000 7.516180 1.001172 0.420912 -0.005086
23.066667 7.443273 1.001176 0.424460 -0.005102
23.133333 7.370024 1.001179 0.428054 -0.005117
23.200000 7.296458 1.001182 0.431695 -0.005131
23.266667 7.222604 1.001185 0.435381 -0.005143
23.333333 7.148487 1.001188 0.439112 -0.005154
23.400000 7.074132 1.001190 0.442887 -0.005164
23.466667 6.999563 1.001192 0.446706 -0.005172
23.533333 6.924804 1.001194 0.450567 -0.005179
23.600000 6.849876 1.001195 0.454471 -0.005185
23.666667 6.774801 1.001196 0.458416 -0.005189
23.733333 6.699602 1.001197 0.462402 -0.005192
23.800000 6.624298 1.001197 0.466429 -0.005194
23.866667 6.548911 1.001197 0.470494 -0.005194
23.933333 6.473460 1.001197 0.474599 -0.005193
24.000000 6.397965 1.001196 0.478742 -0.005191
24.066667 6.322444 1.001196 0.482923 -0.005188
24.133333 6.246918 1.001194 0.487140 -0.005183
24.200000 6.171405 1.001193 0.491394 -0.005177
24.266667 6.095922 1.001191 0.495683 -0.005170
24.333333 6.020490 1.001189 0.500006 -0.005161
24.400000 5.945125 1.001187 0.504364 -0.005151
24.466667 5.869846 1.001185 0.508754 -0.005140
24.533333 5.794672 1.001182 0.513176 -0.005128
24.600000 5.719619 1.001179 0.517630 -0.005115
24.666667 5.644705 1.001176 0.522113 -0.005101
24.733333 5.569949 1.001172 0.526626 -0.005085
24.800000 5.495368 1.001168 0.531168 -0.005069
24.866667 5.420980 1.001164 0.535736 -0.005051
24.933333 5.346803 1.001160 0.540331 -0.005032
25.000000 5.272854 1.001155 0.544951 -0.005013
25.066667 5.199150 1.001150 0.549595 -0.004992
25.133333 5.125710 1.001145 0.554261 -0.004970
25.200000 5.052551 1.001140 0.558949 -0.004948
25.266667 4.979691 1.001135 0.563658 -0.004924
25.333333 4.907147 1.001129 0.568385 -0.004900
25.400000 4.834937 1.001123 0.573130 -0.004875
25.466667 4.763079 1.001117 0.577891 -0.004849
25.533333 4.691591 1.001111 0.582667 -0.004822
25.600000 4.620489 1.001105 0.587456 -0.004794
25.666667 4.549793 1.001098 0.592257 -0.004766
25.733333 4.479519 1.001092 0.597068 -0.004737
25.800000 4.409685 1.001085 0.601888 -0.004708
25.866667 4.340310 1.001078 0.606715 -0.004678
25.933333 4.271410 1.001071 0.611547 -0.004647
26.000000 4.203003 1.001064 0.616382 -0.004616
26.066667 4.135109 1.001057 0.621219 -0.004585
26.133333 4.067743 1.001049 0.626056 -0.004553
26.200000 4.000924 1.001042 0.630890 -0.004521
26.266667 3.934670 1.001034 0.635721 -0.004488
26.333333 3.868998 1.001027 0.640546 -0.004455
26.400000 3.803927 1.001019 0.645362 -0.004422
26.466667 3.739475 1.001011 0.650169 -0.004388
26.533333 3.675658 1.001003 0.654963 -0.004355
26.600000 3.612497 1.000996 0.659744 -0.004321
26.666667 3.550007 1.000988 0.664507 -0.004287
26.733333 3.488209 1.000980 0.669252 -0.004253
26.800000 3.427119 1.000972 0.673975 -0.004219
26.866667 3.366755 1.000964 0.678676 -0.004185
26.933333 3.307138 1.000956 0.683350 -0.004151
27.000000 3.248283 1.000949 0.687996 -0.004117
27.066667 3.190211 1.000941 0.692611 -0.004083
27.133333 3.132939 1.000933 0.697193 -0.004049
27.200000 3.076486 1.000925 0.701739 -0.004016
27.266667 3.020871 1.000918 0.706247 -0.003982
27.333333 2.966113 1.000910 0.710713 -0.003949
27.400000 2.912230 1.000903 0.715136 -0.003917
27.466667 2.859242 1.000895 0.719512 -0.003884
27.533333 2.807168 1.000888 0.723838 -0.003852
27.600000 2.756027 1.000880 0.728113 -0.003821
27.666667 2.705839 1.000873 0.732332 -0.003790
27.733333 2.656623 1.000866 0.736493 -0.003759
27.800000 2.608399 1.000859 0.740594 -0.003728
27.866667 2.561188 1.000852 0.744630 -0.003699
27.933333 2.515009 1.000846 0.748600 -0.003669
28.000000 2.469883 1.000839 0.752499 -0.003641
28.066667 2.425830 1.000832 0.756325 -0.003613
28.133333 2.382871 1.000826 0.760075 -0.003585
28.200000 2.341028 1.000820 0.763745 -0.003558
28.266667 2.300320 1.000814 0.767333 -0.003532
28.333333 2.260771 1.000808 0.770835 -0.003506
28.400000 2.222401 1.000802 0.774248 -0.003481
28.466667 2.185232 1.000797 0.777568 -0.003457
28.533333 2.149287 1.000791 0.780793 -0.003434
28.600000 2.114589 1.000786 0.783918 -0.003411
28.666667 2.081159 1.000781 0.786941 -0.003389
28.733333 2.049021 1.000776 0.789858 -0.003367
28.800000 2.018199 1.000771 0.792666 -0.003347
28.866667 1.988716 1.000767 0.795361 -0.003327
28.933333 1.960596 1.000762 0.797940 -0.003308
29.000000 1.933864 1.000758 0.800399 -0.003290
29.066667 1.908544 1.000754 0.802736 -0.003273
29.133333 1.884661 1.000750 0.804946 -0.003256
29.200000 1.862242 1.000747 0.807027 -0.003240
29.266667 1.841311 1.000743 0.808974 -0.003225
29.333333 1.821895 1.000740 0.810784 -0.003211
29.400000 1.804022 1.000737 0.812454 -0.003198
29.466667 1.787717 1.000734 0.813981 -0.003185
29.533333 1.773009 1.000731 0.815360 -0.003173
29.600000 1.759926 1.000729 0.816589 -0.003162
29.666667 1.748496 1.000726 0.817665 -0.003152
29.733333 1.738749 1.000724 0.818583 -0.003143
29.800000 1.730714 1.000722 0.819340 -0.003134
29.866667 1.724422 1.000720 0.819934 -0.003126
29.933333 1.719903 1.000719 0.820361 -0.003119
30.000000 1.717189 1.000717 0.820617 -0.003113
30.066667 1.716313 1.000716 0.820700 -0.003108
30.133333 1.717307 1.000715 0.820606 -0.003103
30.200000 1.720204 1.000714 0.820332 -0.003099
30.266667 1.725040 1.000713 0.819876 -0.003095
30.333333 1.731848 1.000713 0.819233 -0.003093
30.400000 1.740666 1.000712 0.818402 -0.003091
30.466667 1.751530 1.000712 0.817379 -0.003090
30.533333 1.764477 1.000712 0.816162 -0.003089
30.600000 1.779546 1.000712 0.814747 -0.003090
30.666667 1.796778 1.000712 0.813132 -0.003090
30.733333 1.816213 1.000713 0.811315 -0.003092
30.800000 1.837892 1.000713 0.809292 -0.003094
30.866667 1.861859 1.000714 0.807062 -0.003097
30.933333 1.888158 1.000714 0.804622 -0.003100
31.000000 1.916835 1.000715 0.801970 -0.003104
31.066667 1.947937 1.000716 0.799104 -0.003109
31.133333 1.981512 1.000718 0.796021 -0.003114
31.200000 2.017611 1.000719 0.792719 -0.003120
31.266667 2.056284 1.000720 0.789198 -0.003126
31.333333 2.097587 1.000722 0.785454 -0.003132
31.400000 2.141572 1.000724 0.781486 -0.003140
31.466667 2.188299 1.000725 0.777293 -0.003147
31.533333 2.237827 1.000727 0.772874 -0.003156
31.600000 2.290215 1.000729 0.768226 -0.003164
31.666667 2.345530 1.000731 0.763350 -0.003173
31.733333 2.403836 1.000734 0.758243 -0.003183
31.800000 2.465203 1.000736 0.752904 -0.003193
31.866667 2.529703 1.000738 0.747334 -0.003204
31.933333 2.597410 1.000741 0.741531 -0.003214
32.000000 2.668402 1.000743 0.735495 -0.003226
32.066667 2.742760 1.000746 0.729226 -0.003237
32.133333 2.820570 1.000749 0.722722 -0.003249
32.200000 2.901921 1.000752 0.715985 -0.003262
32.266667 2.986904 1.000755 0.709014 -0.003274
32.333333 3.075618 1.000758 0.701809 -0.003287
32.400000 3.168165 1.000761 0.694371 -0.003301
32.466667 3.264653 1.000764 0.686701 -0.003314
32.533333 3.365193 1.000767 0.678798 -0.003328
32.600000 3.469906 1.000770 0.670664 -0.003343
32.666667 3.578916 1.000774 0.662299 -0.003357
32.733333 3.692356 1.000777 0.653706 -0.003372
32.800000 3.810365 1.000781 0.644884 -0.003387
32.866667 3.933091 1.000784 0.635837 -0.003402
32.933333 4.060690 1.000788 0.626564 -0.003418
33.000000 4.193329 1.000791 0.617069 -0.003434
33.066667 4.331184 1.000795 0.607352 -0.003450
33.133333 4.474442 1.000799 0.597417 -0.003466
33.200000 4.623304 1.000802 0.587266 -0.003482
33.266667 4.777983 1.000806 0.576900 -0.003499
33.333333 4.938707 1.000810 0.566324 -0.003516
33.400000 5.105720 1.000814 0.555538 -0.003533
33.466667 5.279286 1.000818 0.544547 -0.003550
33.533333 5.459685 1.000822 0.533354 -0.003567
33.600000 5.647221 1.000826 0.521962 -0.003584
33.666667 5.842221 1.000830 0.510374 -0.003602
33.733333 6.045041 1.000834 0.498595 -0.003619
33.800000 6.256064 1.000838 0.486628 -0.003637
33.866667 6.475708 1.000842 0.474476 -0.003655
33.933333 6.704427 1.000846 0.462145 -0.003673
34.000000 6.942719 1.000850 0.449639 -0.003691
34.066667 7.191128 1.000855 0.436962 -0.003709
34.133333 7.450252 1.000859 0.424119 -0.003727
34.200000 7.720751 1.000863 0.411114 -0.003745
34.266667 8.003354 1.000867 0.397953 -0.003763
34.333333 8.298871 1.000871 0.384642 -0.003781
34.400000 8.608205 1.000876 0.371184 -0.003799
34.466667 8.932366 1.000880 0.357587 -0.003817
34.533333 9.272491 1.000884 0.343855 -0.003835
34.600000 9.629863 1.000888 0.329995 -0.003853
34.666667 10.005941 1.000892 0.316012 -0.003871
34.733333 10.402391 1.000896 0.301912 -0.003889
34.800000 10.821128 1.000900 0.287702 -0.003907
34.866667 11.264370 1.000904 0.273389 -0.003925
34.933333 11.734703 1.000908 0.258979 -0.003942
35.000000 12.235172 1.000913 0.244479 -0.003960
35.066667 12.769390 1.000916 0.229896 -0.003977
35.133333 13.341695 1.000920 0.215236 -0.003994
35.200000 13.957354 1.000924 0.200508 -0.004011
35.266667 14.622852 1.000928 0.185719 -0.004028
35.333333 15.346295 1.000932 0.170878 -0.004044
35.400000 16.138002 1.000936 0.155991 -0.004061
35.466667 17.011388 1.000939 0.141069 -0.004077
35.533333 17.984334 1.000943 0.126120 -0.004093
35.600000 19.081409 1.000947 0.111155 -0.004108
35.666667 20.337648 1.000950 0.096187 -0.004123
