# z LM (E,E) abs(P1) alpha
11.533333 2.819195 1.000486 0.722837 -0.002108
11.600000 2.789752 1.000472 0.725291 -0.002050
11.666667 2.760520 1.000459 0.727736 -0.001993
11.733333 2.731526 1.000446 0.730170 -0.001937
11.800000 2.702792 1.000433 0.732589 -0.001881
11.866667 2.674344 1.000421 0.734992 -0.001826
11.933333 2.646204 1.000408 0.737377 -0.001771
12.000000 2.618396 1.000396 0.739742 -0.001717
12.066667 2.590945 1.000383 0.742083 -0.001664
12.133333 2.563874 1.000371 0.744400 -0.001611
12.200000 2.537205 1.000359 0.746689 -0.001560
12.266667 2.510963 1.000348 0.748948 -0.001509
12.333333 2.485169 1.000336 0.751176 -0.001459
12.400000 2.459847 1.000325 0.753369 -0.001410
12.466667 2.435018 1.000314 0.755525 -0.001362
12.533333 2.410703 1.000303 0.757643 -0.001315
12.600000 2.386925 1.000293 0.759720 -0.001269
12.666667 2.363705 1.000282 0.761754 -0.001224
12.733333 2.341062 1.000272 0.763742 -0.001181
12.800000 2.319017 1.000262 0.765683 -0.001138
12.866667 2.297590 1.000253 0.767574 -0.001096
12.933333 2.276800 1.000243 0.769414 -0.001056
13.000000 2.256666 1.000234 0.771199 -0.001017
13.066667 2.237206 1.000226 0.772929 -0.000978
13.133333 2.218438 1.000217 0.774601 -0.000942
13.200000 2.200380 1.000209 0.776213 -0.000906
13.266667 2.183048 1.000201 0.777764 -0.000872
13.333333 2.166459 1.000193 0.779250 -0.000839
13.400000 2.150629 1.000186 0.780672 -0.000807
13.466667 2.135574 1.000179 0.782026 -0.000776
13.533333 2.121308 1.000172 0.783312 -0.000747
13.600000 2.107846 1.000166 0.784527 -0.000719
13.666667 2.095202 1.000160 0.785669 -0.000692
13.733333 2.083390 1.000154 0.786739 -0.000667
13.800000 2.072423 1.000148 0.787733 -0.000643
13.866667 2.062313 1.000143 0.788650 -0.000620
13.933333 2.053072 1.000138 0.789490 -0.000599
14.000000 2.044712 1.000134 0.790250 -0.000579
14.066667 2.037244 1.000129 0.790930 -0.000561
14.133333 2.030678 1.000125 0.791528 -0.000543
14.200000 2.025025 1.000122 0.792043 -0.000528
14.266667 2.020295 1.000118 0.792474 -0.000513
14.333333 2.016496 1.000115 0.792821 -0.000500
14.400000 2.013636 1.000113 0.793082 -0.000488
14.466667 2.011725 1.000110 0.793257 -0.000477
14.533333 2.010769 1.000108 0.793344 -0.000468
14.600000 2.010775 1.000106 0.793343 -0.000460
14.666667 2.011751 1.000105 0.793254 -0.000454
14.733333 2.013701 1.000104 0.793076 -0.000448
14.800000 2.016632 1.000103 0.792809 -0.000445
14.866667 2.020549 1.000102 0.792451 -0.000442
14.933333 2.025454 1.000102 0.792004 -0.000441
15.000000 2.031354 1.000102 0.791466 -0.000440
15.066667 2.038249 1.000102 0.790838 -0.000442
15.133333 2.046144 1.000102 0.790120 -0.000444
15.200000 2.055040 1.000103 0.789311 -0.000448
15.266667 2.064938 1.000104 0.788412 -0.000453
15.333333 2.075839 1.000106 0.787423 -0.000459
15.400000 2.087743 1.000108 0.786344 -0.000466
15.466667 2.100649 1.000110 0.785177 -0.000475
15.533333 2.114557 1.000112 0.783921 -0.000484
15.600000 2.129463 1.000114 0.782577 -0.000495
15.666667 2.145366 1.000117 0.781145 -0.000507
15.733333 2.162260 1.000120 0.779627 -0.000520
15.800000 2.180143 1.000123 0.778024 -0.000534
15.866667 2.199009 1.000127 0.776336 -0.000550
15.933333 2.218851 1.000131 0.774564 -0.000566
16.000000 2.239662 1.000135 0.772711 -0.000584
16.066667 2.261435 1.000139 0.770776 -0.000602
16.133333 2.284161 1.000143 0.768762 -0.000622
16.200000 2.307830 1.000148 0.766670 -0.000642
16.266667 2.332431 1.000153 0.764502 -0.000664
16.333333 2.357951 1.000158 0.762259 -0.000687
16.400000 2.384379 1.000164 0.759943 -0.000710
16.466667 2.411699 1.000169 0.757557 -0.000735
16.533333 2.439896 1.000175 0.755101 -0.000760
16.600000 2.468954 1.000181 0.752579 -0.000786
16.666667 2.498855 1.000188 0.749993 -0.000813
16.733333 2.529579 1.000194 0.747345 -0.000841
16.800000 2.561105 1.000201 0.744637 -0.000870
16.866667 2.593413 1.000207 0.741873 -0.000900
16.933333 2.626478 1.000214 0.739054 -0.000930
17.000000 2.660276 1.000222 0.736184 -0.000961
17.066667 2.694780 1.000229 0.733265 -0.000993
17.133333 2.729962 1.000236 0.730301 -0.001026
17.200000 2.765793 1.000244 0.727295 -0.001059
17.266667 2.802241 1.000252 0.724249 -0.001093
17.333333 2.839274 1.000260 0.721168 -0.001128
17.400000 2.876857 1.000268 0.718054 -0.001163
17.466667 2.914954 1.000276 0.714912 -0.001199
17.533333 2.953526 1.000285 0.711744 -0.001236
17.600000 2.992534 1.000293 0.708555 -0.001273
17.666667 3.031936 1.000302 0.705348 -0.001310
17.733333 3.071688 1.000311 0.702127 -0.001348
17.800000 3.111745 1.000320 0.698896 -0.001387
17.866667 3.152061 1.000329 0.695660 -0.001426
17.933333 3.192586 1.000338 0.692422 -0.001465
18.000000 3.233269 1.000347 0.689186 -0.001505
18.066667 3.274057 1.000356 0.685957 -0.001546
18.133333 3.314898 1.000366 0.682740 -0.001586
18.200000 3.355733 1.000375 0.679537 -0.001627
18.266667 3.396507 1.000384 0.676355 -0.001668
18.333333 3.437159 1.000394 0.673197 -0.001709
18.400000 3.477629 1.000404 0.670067 -0.001751
18.466667 3.517855 1.000413 0.666971 -0.001793
18.533333 3.557773 1.000423 0.663913 -0.001835
18.600000 3.597318 1.000433 0.660897 -0.001877
18.666667 3.636426 1.000442 0.657929 -0.001919
18.733333 3.675028 1.000452 0.655011 -0.001962
18.800000 3.713059 1.000462 0.652149 -0.002004
18.866667 3.750449 1.000472 0.649348 -0.002046
18.933333 3.787130 1.000481 0.646612 -0.002089
19.000000 3.823034 1.000491 0.643944 -0.002131
19.066667 3.858092 1.000501 0.641350 -0.002173
19.133333 3.892235 1.000510 0.638834 -0.002215
19.200000 3.925397 1.000520 0.636400 -0.002257
19.266667 3.957508 1.000530 0.634052 -0.002299
19.333333 3.988504 1.000539 0.631793 -0.002341
19.400000 4.018320 1.000549 0.629628 -0.002382
19.466667 4.046891 1.000558 0.627560 -0.002423
19.533333 4.074157 1.000568 0.625593 -0.002464
19.600000 4.100057 1.000577 0.623731 -0.002505
19.666667 4.124535 1.000586 0.621975 -0.002545
19.733333 4.147535 1.000596 0.620331 -0.002584
19.800000 4.169006 1.000605 0.618799 -0.002624
19.866667 4.188899 1.000614 0.617384 -0.002663
19.933333 4.207169 1.000622 0.616086 -0.002701
20.000000 4.223774 1.000631 0.614910 -0.002739
20.066667 4.238676 1.000640 0.613856 -0.002776
20.133333 4.251840 1.000648 0.612926 -0.002813
20.200000 4.263238 1.000656 0.612122 -0.002849
20.266667 4.272844 1.000665 0.611446 -0.002884
20.333333 4.280636 1.000673 0.610897 -0.002919
20.400000 4.286598 1.000680 0.610478 -0.002953
20.466667 4.290717 1.000688 0.610189 -0.002987
20.533333 4.292988 1.000696 0.610029 -0.003019
20.600000 4.293405 1.000703 0.610000 -0.003051
20.666667 4.291973 1.000710 0.610100 -0.003082
20.733333 4.288696 1.000717 0.610331 -0.003112
20.800000 4.283586 1.000724 0.610690 -0.003142
20.866667 4.276659 1.000730 0.611177 -0.003170
20.933333 4.267932 1.000737 0.611791 -0.003198
21.000000 4.257431 1.000743 0.612532 -0.003224
21.066667 4.245182 1.000749 0.613396 -0.003250
21.133333 4.231217 1.000755 0.614383 -0.003275
21.200000 4.215570 1.000760 0.615491 -0.003298
21.266667 4.198279 1.000765 0.616717 -0.003321
21.333333 4.179385 1.000770 0.618060 -0.003342
21.400000 4.158932 1.000775 0.619517 -0.003363
21.466667 4.136965 1.000779 0.621086 -0.003382
21.533333 4.113533 1.000784 0.622764 -0.003401
21.600000 4.088686 1.000788 0.624548 -0.003418
21.666667 4.062476 1.000791 0.626435 -0.003434
21.733333 4.034956 1.000795 0.628423 -0.003449
21.800000 4.006181 1.000798 0.630509 -0.003463
21.866667 3.976205 1.000801 0.632688 -0.003476
21.933333 3.945084 1.000803 0.634959 -0.003487
22.000000 3.912876 1.000806 0.637318 -0.003497
22.066667 3.879635 1.000808 0.639762 -0.003506
22.133333 3.845419 1.000810 0.642287 -0.003514
22.200000 3.810283 1.000811 0.644890 -0.003521
22.266667 3.774283 1.000813 0.647569 -0.003526
22.333333 3.737473 1.000813 0.650319 -0.003530
22.400000 3.699909 1.000814 0.653137 -0.003533
22.466667 3.661642 1.000815 0.656021 -0.003535
22.533333 3.622724 1.000815 0.658967 -0.003536
22.600000 3.583207 1.000814 0.661972 -0.003535
22.666667 3.543141 1.000814 0.665033 -0.003533
22.733333 3.502572 1.000813 0.668146 -0.003530
22.800000 3.461548 1.000812 0.671309 -0.003525
22.866667 3.420114 1.000811 0.674519 -0.003520
22.933333 3.378313 1.000809 0.677773 -0.003513
23.000000 3.336188 1.000808 0.681068 -0.003505
23.066667 3.293778 1.000805 0.684402 -0.003495
23.133333 3.251122 1.000803 0.687771 -0.003485
23.200000 3.208256 1.000800 0.691174 -0.003473
23.266667 3.165217 1.000797 0.694607 -0.003460
23.333333 3.122038 1.000794 0.698069 -0.003446
23.400000 3.078750 1.000791 0.701556 -0.003431
23.466667 3.035384 1.000787 0.705068 -0.003415
23.533333 2.991968 1.000783 0.708601 -0.003398
23.600000 2.948530 1.000779 0.712153 -0.003379
23.666667 2.905096 1.000774 0.715723 -0.003360
23.733333 2.861689 1.000769 0.719309 -0.003339
23.800000 2.818333 1.000764 0.722909 -0.003317
23.866667 2.775048 1.000759 0.726520 -0.003295
23.933333 2.731855 1.000754 0.730142 -0.003271
24.000000 2.688773 1.000748 0.733772 -0.003247
24.066667 2.645820 1.000742 0.737410 -0.003221
24.133333 2.603011 1.000736 0.741053 -0.003195
24.200000 2.560363 1.000730 0.744701 -0.003168
24.266667 2.517890 1.000723 0.748351 -0.003140
24.333333 2.475605 1.000717 0.752003 -0.003111
24.400000 2.433521 1.000710 0.755656 -0.003081
24.466667 2.391651 1.000703 0.759307 -0.003051
24.533333 2.350004 1.000696 0.762957 -0.003020
24.600000 2.308591 1.000688 0.766603 -0.002988
24.666667 2.267422 1.000681 0.770245 -0.002955
24.733333 2.226507 1.000673 0.773882 -0.002922
24.800000 2.185853 1.000666 0.777512 -0.002888
24.866667 2.145469 1.000658 0.781136 -0.002854
24.933333 2.105363 1.000650 0.784751 -0.002819
25.000000 2.065542 1.000642 0.788357 -0.002784
25.066667 2.026013 1.000633 0.791953 -0.002749
25.133333 1.986784 1.000625 0.795538 -0.002713
25.200000 1.947860 1.000617 0.799111 -0.002676
25.266667 1.909249 1.000608 0.802671 -0.002639
25.333333 1.870956 1.000600 0.806217 -0.002602
25.400000 1.832989 1.000591 0.809749 -0.002565
25.466667 1.795352 1.000582 0.813266 -0.002528
25.533333 1.758054 1.000574 0.816765 -0.002490
25.600000 1.721100 1.000565 0.820248 -0.002452
25.666667 1.684496 1.000556 0.823712 -0.002415
25.733333 1.648249 1.000548 0.827156 -0.002377
25.800000 1.612367 1.000539 0.830580 -0.002339
25.866667 1.576855 1.000530 0.833983 -0.002301
25.933333 1.541721 1.000522 0.837363 -0.002263
26.000000 1.506973 1.000513 0.840720 -0.002226
26.066667 1.472617 1.000504 0.844052 -0.002188
26.133333 1.438662 1.000496 0.847358 -0.002151
26.200000 1.405116 1.000487 0.850637 -0.002114
26.266667 1.371987 1.000479 0.853887 -0.002077
26.333333 1.339284 1.000470 0.857109 -0.002041
26.400000 1.307016 1.000462 0.860299 -0.002005
26.466667 1.275192 1.000454 0.863456 -0.001969
26.533333 1.243823 1.000446 0.866580 -0.001934
26.600000 1.212918 1.000438 0.869669 -0.001899
26.666667 1.182487 1.000430 0.872721 -0.001865
26.733333 1.152542 1.000422 0.875735 -0.001831
26.800000 1.123094 1.000414 0.878709 -0.001798
26.866667 1.094154 1.000407 0.881642 -0.001765
26.933333 1.065733 1.000399 0.884532 -0.001733
27.000000 1.037845 1.000392 0.887376 -0.001702
27.066667 1.010502 1.000385 0.890174 -0.001672
27.133333 0.983716 1.000378 0.892923 -0.001642
27.200000 0.957502 1.000372 0.895622 -0.001613
27.266667 0.931872 1.000365 0.898269 -0.001584
27.333333 0.906840 1.000359 0.900861 -0.001557
27.400000 0.882421 1.000353 0.903398 -0.001530
27.466667 0.858630 1.000347 0.905876 -0.001504
27.533333 0.835480 1.000341 0.908293 -0.001479
27.600000 0.812988 1.000335 0.910648 -0.001455
27.666667 0.791169 1.000330 0.912939 -0.001432
27.733333 0.770039 1.000325 0.915162 -0.001410
27.800000 0.749613 1.000320 0.917317 -0.001389
27.866667 0.729909 1.000315 0.919400 -0.001368
27.933333 0.710941 1.000311 0.921410 -0.001349
28.000000 0.692728 1.000307 0.923344 -0.001331
28.066667 0.675286 1.000303 0.925200 -0.001313
28.133333 0.658632 1.000299 0.926976 -0.001297
28.200000 0.642785 1.000295 0.928669 -0.001282
28.266667 0.627760 1.000292 0.930276 -0.001268
28.333333 0.613576 1.000289 0.931797 -0.001254
28.400000 0.600252 1.000286 0.933227 -0.001242
28.466667 0.587804 1.000284 0.934566 -0.001231
28.533333 0.576252 1.000281 0.935809 -0.001221
28.600000 0.565613 1.000279 0.936956 -0.001212
28.666667 0.555907 1.000278 0.938004 -0.001204
28.733333 0.547151 1.000276 0.938950 -0.001198
28.800000 0.539365 1.000275 0.939792 -0.001192
28.866667 0.532567 1.000274 0.940528 -0.001187
28.933333 0.526776 1.000273 0.941155 -0.001183
29.000000 0.522011 1.000272 0.941672 -0.001181
29.066667 0.518291 1.000272 0.942075 -0.001179
29.133333 0.515635 1.000272 0.942363 -0.001178
29.200000 0.514062 1.000272 0.942534 -0.001179
29.266667 0.513592 1.000272 0.942585 -0.001180
29.333333 0.514243 1.000273 0.942514 -0.001183
29.400000 0.516036 1.000273 0.942320 -0.001186
29.466667 0.518988 1.000274 0.941999 -0.001190
29.533333 0.523119 1.000276 0.941551 -0.001196
29.600000 0.528449 1.000277 0.940974 -0.001202
29.666667 0.534996 1.000279 0.940265 -0.001209
29.733333 0.542780 1.000280 0.939423 -0.001217
29.800000 0.551820 1.000283 0.938445 -0.001226
29.866667 0.562135 1.000285 0.937332 -0.001236
29.933333 0.573744 1.000287 0.936080 -0.001246
30.000000 0.586666 1.000290 0.934688 -0.001258
30.066667 0.600920 1.000293 0.933155 -0.001270
30.133333 0.616524 1.000296 0.931481 -0.001283
30.200000 0.633498 1.000299 0.929662 -0.001296
30.266667 0.651860 1.000302 0.927699 -0.001311
30.333333 0.671628 1.000306 0.925590 -0.001326
30.400000 0.692820 1.000309 0.923334 -0.001342
30.466667 0.715456 1.000313 0.920931 -0.001358
30.533333 0.739552 1.000317 0.918380 -0.001376
30.600000 0.765126 1.000321 0.915680 -0.001393
30.666667 0.792197 1.000325 0.912831 -0.001412
30.733333 0.820781 1.000330 0.909831 -0.001431
30.800000 0.850895 1.000334 0.906683 -0.001450
30.866667 0.882556 1.000339 0.903384 -0.001470
30.933333 0.915780 1.000343 0.899935 -0.001490
31.000000 0.950583 1.000348 0.896336 -0.001511
31.066667 0.986981 1.000353 0.892588 -0.001533
31.133333 1.024989 1.000358 0.888691 -0.001554
31.200000 1.064621 1.000363 0.884645 -0.001577
31.266667 1.105892 1.000369 0.880451 -0.001599
31.333333 1.148814 1.000374 0.876111 -0.001622
31.400000 1.193402 1.000379 0.871625 -0.001645
31.466667 1.239666 1.000385 0.866995 -0.001669
31.533333 1.287619 1.000390 0.862222 -0.001692
31.600000 1.337270 1.000395 0.857307 -0.001716
31.666667 1.388629 1.000401 0.852253 -0.001740
31.733333 1.441704 1.000407 0.847061 -0.001765
31.800000 1.496503 1.000412 0.841734 -0.001789
31.866667 1.553032 1.000418 0.836274 -0.001814
31.933333 1.611296 1.000424 0.830683 -0.001839
32.000000 1.671296 1.000429 0.824964 -0.001864
32.066667 1.733037 1.000435 0.819121 -0.001889
32.133333 1.796515 1.000441 0.813157 -0.001914
32.200000 1.861731 1.000447 0.807074 -0.001939
32.266667 1.928679 1.000453 0.800877 -0.001964
32.333333 1.997352 1.000458 0.794570 -0.001990
32.400000 2.067742 1.000464 0.788157 -0.002015
32.466667 2.139837 1.000470 0.781642 -0.002040
32.533333 2.213621 1.000476 0.775031 -0.002065
32.600000 2.289077 1.000482 0.768327 -0.002090
32.666667 2.366183 1.000487 0.761537 -0.002115
32.733333 2.444914 1.000493 0.754665 -0.002140
32.800000 2.525239 1.000499 0.747718 -0.002165
32.866667 2.607125 1.000505 0.740702 -0.002190
32.933333 2.690533 1.000510 0.733624 -0.002214
33.000000 2.775419 1.000516 0.726489 -0.002239
33.066667 2.861733 1.000521 0.719305 -0.002263
33.133333 2.949419 1.000527 0.712080 -0.002287
33.200000 3.038415 1.000532 0.704822 -0.002311
33.266667 3.128652 1.000538 0.697537 -0.002334
33.333333 3.220053 1.000543 0.690236 -0.002358
33.400000 3.312534 1.000549 0.682925 -0.002381
33.466667 3.406001 1.000554 0.675616 -0.002404
33.533333 3.500353 1.000559 0.668317 -0.002426
33.600000 3.595479 1.000564 0.661037 -0.002449
33.666667 3.691256 1.000569 0.653788 -0.002471
33.733333 3.787554 1.000574 0.646580 -0.002493
33.800000 3.884229 1.000579 0.639423 -0.002514
33.866667 3.981128 1.000584 0.632330 -0.002535
33.933333 4.078084 1.000589 0.625311 -0.002556
34.000000 4.174920 1.000594 0.618378 -0.002577
34.066667 4.271445 1.000598 0.611544 -0.002597
34.133333 4.367458 1.000603 0.604821 -0.002616
34.200000 4.462743 1.000607 0.598223 -0.002636
34.266667 4.557073 1.000612 0.591761 -0.002655
34.333333 4.650208 1.000616 0.585450 -0.002673
34.400000 4.741899 1.000620 0.579302 -0.002691
34.466667 4.831883 1.000624 0.573332 -0.002709
34.533333 4.919890 1.000628 0.567552 -0.002726
34.600000 5.005638 1.000632 0.561976 -0.002743
34.666667 5.088842 1.000636 0.556619 -0.002760
34.733333 5.169208 1.000640 0.551492 -0.002776
34.800000 5.246440 1.000643 0.546611 -0.002791
34.866667 5.320241 1.000647 0.541986 -0.002806
34.933333 5.390315 1.000650 0.537631 -0.002821
35.000000 5.456371 1.000653 0.533558 -0.002834
35.066667 5.518124 1.000656 0.529778 -0.002848
35.133333 5.575301 1.000659 0.526302 -0.002861
35.200000 5.627640 1.000662 0.523140 -0.002873
35.266667 5.674900 1.000665 0.520301 -0.002885
35.333333 5.716858 1.000667 0.517794 -0.002896
35.400000 5.753314 1.000670 0.515625 -0.002907
35.466667 5.784096 1.000672 0.513801 -0.002917
35.533333 5.809062 1.000674 0.512327 -0.002926
35.600000 5.828098 1.000676 0.511205 -0.002935
35.666667 5.841127 1.000678 0.510439 -0.002943
